DD_LOC_ID|MUNICIPIO BBVA
1709|SANTA CRUZ DE PANIAGUA
585|SANTA CRUZ DE PINARES
5728|SANTA CRUZ DE TENERIFE
6298|SANTA CRUZ DE YANGUAS
2815|SANTA CRUZ DEL COMERCIO
6917|SANTA CRUZ DEL RETAMAR
586|SANTA CRUZ DEL VALLE
1436|SANTA CRUZ DEL VALLE URBION
3569|SANTA ELENA
3732|SANTA ELENA DE JAMUZ
4166|SANTA ENGRACIA DEL JUBERA
2102|SANTA EUFEMIA
7379|SANTA EUFEMIA DEL ARROYO
7754|SANTA EUFEMIA DEL BARCO
849|SANTA EUGÈNIA
1112|SANTA EUGÈNIA DE BERGA
6710|SANTA EULALIA
4167|SANTA EULALIA BAJERA
8049|SANTA EULALIA DE GALLEGO
5025|SANTA EULALIA DE OSCOS
1113|SANTA EULÀLIA DE RIUPRIMER
1114|SANTA EULÀLIA DE RONÇANA
850|SANTA EULALIA DEL RIO
2816|SANTA FE
358|SANTA FE DE MONDUJAR
1115|SANTA FE DEL PENEDÈS
1437|SANTA GADEA DEL CID
1438|SANTA INES
2622|SANTA LLOGAIA D'ÀLGUEMA
5254|SANTA LUCIA DE TIRAJANA
1900|SANTA MAGDALENA DE PULPIS
851|SANTA MARGALIDA
1116|SANTA MARGARIDA DE MONTBUI
1117|SANTA MARGARIDA I ELS MONJOS
1118|SANTA MARIA DE BESORA
5818|SANTA MARIA DE CAYON
1119|SANTA MARIA DE CORCO
3457|SANTA MARIA DE DULCIS
5255|SANTA MARIA DE GUIA G.CANARIA
6299|SANTA MARIA DE HUERTA
4407|SANTA MARIA DE LA ALAMEDA
3733|SANTA MARIA DE LA ISLA
7755|SANTA MARIA DE LA VEGA
6300|SANTA MARIA DE LAS HOYAS
587|SANTA MARIA DE LOS CABALLEROS
2384|SANTA MARIA DE LOS LLANOS
1120|SANTA MARIA DE MARTORELLES
1121|SANTA MARIA DE MERLÈS
1122|SANTA MARIA DE MIRALLES
3734|SANTA MARIA DE ORDAS
1123|SANTA MARIA DE PALAUTORDERA
5605|SANTA MARIA DE SANDO
7756|SANTA MARIA DE VALVERDE
588|SANTA MARIA DEL ARROYO
589|SANTA MARIA DEL BERROCAL
852|SANTA MARIA DEL CAMI
1439|SANTA MARIA DEL CAMPO
2385|SANTA MARIA DEL CAMPO RUS
590|SANTA MARIA DEL CUBILLO
1440|SANTA MARIA DEL INVIERNO
1441|SANTA MARIA DEL MERCADILLO
3735|SANTA MARIA DEL MONTE DE CEA
3736|SANTA MARIA DEL PARAMO
591|SANTA MARIA DEL TIETAR
2386|SANTA MARIA DEL VAL
1124|SANTA MARIA D'OLO
6012|SANTA MARIA LA REAL DE NIEVA
1442|SANTA MARIA RIVARREDONDA
3737|SANTA MARINA DEL REY
752|SANTA MARTA
1710|SANTA MARTA DE MAGASCA
5606|SANTA MARTA DE TORMES
6013|SANTA MARTA DEL CERRO
6918|SANTA OLALLA
1443|SANTA OLALLA DE BUREBA
3283|SANTA OLALLA DEL CALA
6486|SANTA OLIVA
2623|SANTA PAU
1125|SANTA PERPÈTUA DE MOGODA
262|SANTA POLA
1126|SANTA SUSANNA
5729|SANTA URSULA
4829|SANTACARA
2103|SANTAELLA
3458|SANTALIESTRA Y SAN QUILEZ
5819|SANTANDER
853|SANTANYI
3738|SANTAS MARTAS
8050|SANTED
7380|SANTERVAS DE CAMPOS
5173|SANTERVAS DE LA VEGA
1711|SANTIAGO DE ALCANTARA
3570|SANTIAGO DE CALATRAVA
2196|SANTIAGO DE COMPOSTELA
5607|SANTIAGO DE LA PUEBLA
1712|SANTIAGO DEL CAMPO
592|SANTIAGO DEL COLLADO
5730|SANTIAGO DEL TEIDE
593|SANTIAGO DEL TORMES
3739|SANTIAGO MILLAS
3571|SANTIAGO-PONTONES
5608|SANTIBAÑEZ DE BEJAR
5174|SANTIBAÑEZ DE ECLA
1444|SANTIBAÑEZ DE ESGUEVA
5175|SANTIBAÑEZ DE LA PEÑA
5609|SANTIBAÑEZ DE LA SIERRA
7757|SANTIBAÑEZ DE TERA
7381|SANTIBAÑEZ DE VALCORBA
7758|SANTIBAÑEZ DE VIDRIALES
1445|SANTIBAÑEZ DEL VAL
1713|SANTIBAÑEZ EL ALTO
1714|SANTIBAÑEZ EL BAJO
5820|SANTILLANA DEL MAR
6146|SANTIPONCE
2197|SANTISO
3572|SANTISTEBAN DEL PUERTO
5821|SANTIURDE DE REINOSA
5822|SANTIURDE DE TORANZO
3052|SANTIUSTE
6014|SANTIUSTE DE PEDRAZA
6015|SANTIUSTE DE SAN JUAN BAUTISTA
5610|SANTIZ
5026|SANTO ADRIANO
4168|SANTO DOMINGO DE LA CALZADA
594|SANTO DOMINGO DE LAS POSADAS
6016|SANTO DOMINGO DE PIRON
1446|SANTO DOMINGO DE SILOS
6919|SANTO DOMINGO-CAUDILLA
3573|SANTO TOME
595|SANTO TOME DE ZABARCOS
6017|SANTO TOME DEL PUERTO
4592|SANTOMERA
5823|SANTOÑA
4408|SANTORCAZ
5611|SANTOS, LOS
4409|SANTOS DE LA HUMOSA, LOS
753|SANTOS DE MAIMONA, LOS
7759|SANTOVENIA
3740|SANTOVENIA DE LA VALDONCINA
7382|SANTOVENIA DE PISUERGA
5176|SANTOYO
1127|SANTPEDOR
4169|SANTURDE DE RIOJA
4170|SANTURDEJO
7549|SANTURTZI
5318|SANXENXO
7760|SANZOLES
7383|SARDON DE DUERO
5612|SARDON DE LOS FRAILES
1447|SARGENTES DE LA LORA
5027|SARIEGO
3741|SARIEGOS
3459|SARIÑENA
5824|SARO
1448|SARRACIN
6487|SARRAL
1901|SARRATELLA
4946|SARREAUS
4264|SARRIA
2624|SARRIÀ DE TER
4830|SARRIES/SARTZE
6711|SARRION
3981|SARROCA DE BELLERA
3982|SARROCA DE LLEIDA
4831|SARTAGUDA
6920|SARTAJADA
1449|SASAMON
8051|SASTAGO
3053|SAUCA
1715|SAUCEDILLA
6147|SAUCEJO, EL
5613|SAUCELLE
6018|SAUQUILLO DE CABEZAS
2625|SAUS,  CAMALLERA I LLAMPAIES
5731|SAUZAL, EL
6488|SAVALLÀ DEL COMTAT
4265|SAVIÑAO, O
263|SAX
4539|SAYALONGA
3054|SAYATON
6019|SEBULCOR
7384|SECA, LA
3460|SECASTILLA
6489|SECUITA, LA
7188|SEDAVI
4540|SEDELLA
8052|SEDILES
7189|SEGART
1902|SEGORBE
6020|SEGOVIA
3200|SEGURA
3574|SEGURA DE LA SIERRA
754|SEGURA DE LEON
6712|SEGURA DE LOS BAÑOS
1716|SEGURA DE TORO
6921|SEGURILLA
3461|SEIRA
3055|SELAS
5825|SELAYA
264|SELLA
7190|SELLENT
854|SELVA
2626|SELVA DE MAR, LA
6490|SELVA DEL CAMP, LA
3056|SEMILLAS
7191|SEMPERE
3462|SENA
3742|SENA DE LUNA
6491|SENAN
855|SENCELLES
359|SENES
3463|SENES DE ALCUBIERRE
6492|SENIA, LA
265|SENIJA
6713|SENO
3983|SENTERADA
3984|SENTIU DE SIO, LA
1128|SENTMENAT
7192|SENYERA
5614|SEPULCRO-HILARIO
6021|SEPULVEDA
6022|SEQUERA DE FRESNO
1450|SEQUERA DE HAZA, LA
5615|SEQUEROS
2627|SERINYÀ
5177|SERNA, LA
4410|SERNA DEL MONTE, LA
360|SERON
6301|SERON DE NAGIMA
3985|SERÒS
7193|SERRA
2628|SERRA DE DARO
7385|SERRADA
596|SERRADA, LA
1717|SERRADILLA
5616|SERRADILLA DEL ARROYO
5617|SERRADILLA DEL LLANO
597|SERRANILLOS
4411|SERRANILLOS DEL VALLE
8164|SERRATO
1718|SERREJON
3464|SESA
6922|SESEÑA
4832|SESMA
7550|SESTAO
8053|SESTRICA
3465|SESUE
2629|SETCASES
1797|SETENIL DE LAS BODEGAS
3057|SETILES
3986|SEU D'URGELL, LA
1129|SEVA
6148|SEVILLA
4412|SEVILLA LA NUEVA
6923|SEVILLEJA DE LA JARA
3987|SIDAMON
3058|SIENES
5028|SIERO
5618|SIERPE, LA
1719|SIERRA DE FUENTES
8054|SIERRA DE LUNA
4541|SIERRA DE YEGUAS
1903|SIERRA ENGARCERAN
361|SIERRO
3466|SIETAMO
7194|SIETE AGUAS
7386|SIETE IGLESIAS DE TRABANCOS
5619|SIETEIGLESIAS DE TORMES
598|SIGERES
3059|SIGÜENZA
8055|SIGÜES
3575|SILES
7195|SILLA
5319|SILLEDA
5732|SILOS, LOS
2630|SILS
7387|SIMANCAS
7196|SIMAT DE LA VALLDIGNA
7197|SINARCAS
856|SINEU
6714|SINGRA
599|SINLABAJOS
755|SIRUELA
8056|SISAMON
2387|SISANTE
1130|SITGES
2631|SIURANA
5826|SOBA
4266|SOBER
8057|SOBRADIEL
5620|SOBRADILLO
2198|SOBRADO (LEON)
3743|SOBRADO (LA CORUÑA)
1131|SOBREMUNT
5029|SOBRESCOBIO
124|SOCOVOS
2022|SOCUELLAMOS
4171|SOJUELA
2023|SOLANA, LA
600|SOLANA DE AVILA
756|SOLANA DE LOS BARROS
601|SOLANA DE RIOALMAR
2024|SOLANA DEL PINO
3060|SOLANILLOS DEL EXTREMO
1451|SOLARANA
2388|SOLERA DE GABALDON
3988|SOLERÀS, EL
6302|SOLIEDRA
6493|SOLIVELLA
7198|SOLLANA
857|SOLLER
5827|SOLORZANO
602|SOLOSANCHO
3989|SOLSONA
5030|SOMIEDO
3061|SOMOLINOS
362|SOMONTIN
4413|SOMOSIERRA
2199|SOMOZAS, AS
858|SON SERVERA
7551|SONDIKA
1904|SONEJA
6924|SONSECA
3467|SOPEIRA
7552|SOPELANA
2817|SOPORTUJAR
7553|SOPUERTA
1132|SORA
3201|SORALUZE/PLACENCIA DE LAS ARMA
363|SORBAS
1452|SORDILLOS
6303|SORIA
3990|SORIGUERA
5621|SORIHUELA
3576|SORIHUELA DEL GUADALIMAR
4833|SORLADA
3991|SORT
2818|SORVILAN
4172|SORZANO
8058|SOS DEL REY CATOLICO
3992|SOSES
7199|SOT DE CHERA
1905|SOT DE FERRER
603|SOTALBO
4173|SOTES
6023|SOTILLO
3062|SOTILLO, EL
604|SOTILLO DE LA ADRADA
1453|SOTILLO DE LA RIBERA
6925|SOTILLO DE LAS PALOMAS
6304|SOTILLO DEL RINCON
5178|SOTO DE CERRATO
3744|SOTO DE LA VEGA
5031|SOTO DEL BARCO
4414|SOTO DEL REAL
4174|SOTO EN CAMEROS
3745|SOTO Y AMIO
5179|SOTOBAÑADO Y PRIORATO
3063|SOTODOSOS
3468|SOTONERA, LA
2389|SOTORRIBAS
6024|SOTOSALBOS
5622|SOTOSERRANO
1454|SOTRAGERO
1455|SOTRESGUDO
5320|SOUTOMAIOR
5828|SUANCES
1133|SUBIRATS
3993|SUDANELL
7200|SUECA
6305|SUELLACABRAS
1906|SUERAS/SUERA
364|SUFLI
7554|SUKARRIETA
7201|SUMACÀRCER
4834|SUNBILLA
3994|SUNYER
1134|SURIA
1456|SUSINOS DEL PARAMO
2632|SUSQUEDA
5180|TABANERA DE CERRATO
5181|TABANERA DE VALDAVIA
6025|TABANERA LA LUENGA
7761|TABARA
5623|TABERA DE ABAJO
365|TABERNAS
366|TABERNO
4267|TABOADA
4947|TABOADELA
8059|TABUENCA
5733|TACORONTE
4835|TAFALLA
1135|TAGAMANENT
2819|TAHA, LA
367|TAHAL
6306|TAJAHUERCE
6307|TAJUECO
5624|TALA, LA
1136|TALAMANCA
4415|TALAMANCA DE JARAMA
8060|TALAMANTES
3995|TALARN
757|TALARRUBIAS
1720|TALAVAN
3996|TALAVERA
6926|TALAVERA DE LA REINA
758|TALAVERA LA REAL
1721|TALAVERUELA DE LA VERA
1722|TALAYUELA
2390|TALAYUELAS
1907|TALES
759|TALIGA
2633|TALLADA D'EMPORDÀ, LA
6308|TALVEILA
3064|TAMAJON
5625|TAMAMES
5182|TAMARA DE CAMPOS
3469|TAMARITE DE LITERA
7388|TAMARIZ DE CAMPOS
1457|TAMARON
760|TAMUREJO
5734|TANQUE, EL
5032|TAPIA DE CASARIEGO
7762|TAPIOLES
1137|TARADELL
3065|TARAGUDO
5033|TARAMUNDI
2391|TARANCON
3066|TARAVILLA
8061|TARAZONA
5626|TARAZONA DE GUAREÑA
125|TARAZONA DE LA MANCHA
266|TÀRBENA
5627|TARDAGUILA
1458|TARDAJOS
6309|TARDELCUENDE
3470|TARDIENTA
5183|TARIEGO DE CERRATO
1798|TARIFA
6310|TARODA
6494|TARRAGONA
3997|TÀRREGA
3998|TARRES
3999|TARROJA DE SEGARRA
3067|TARTANEDO
8062|TAUSTE
7202|TAVERNES BLANQUES
7203|TAVERNES DE LA VALLDIGNA
1138|TAVÈRNOLES
1139|TAVERTET
5735|TAZACORTE
4542|TEBA
2392|TEBAR
5736|TEGUESTE
5256|TEGUISE
1140|TEIÀ
4948|TEIXEIRA, A
1459|TEJADA
2393|TEJADILLOS
6311|TEJADO
5628|TEJADO, EL
5257|TEJEDA
1723|TEJEDA DE TIETAR
5629|TEJEDA Y SEGOYUELA
5258|TELDE
3471|TELLA-SIN
6927|TEMBLEQUE
3068|TENDILLA
5630|TENEBRON
2200|TEO
1908|TERESA
7204|TERESA DE COFRENTES
4000|TERMENS
5259|TEROR
368|TERQUE
2634|TERRADES
5631|TERRADILLOS
1460|TERRADILLOS DE ESGUEVA
1141|TERRASSA
7205|TERRATEIG
8063|TERRER
6715|TERRIENTE
2025|TERRINCHES
4175|TERROBA
6716|TERUEL
3069|TERZAGA
267|TEULADA
5034|TEVERGA
1142|TIANA
5260|TIAS
268|TIBI
4836|TIEBAS-MURUARTE DE RETA
7389|TIEDRA
4416|TIELMES
605|TIEMBLO, EL
8064|TIERGA
3472|TIERZ
3070|TIERZO
5737|TIJARAFE
369|TIJOLA
2394|TINAJAS
5261|TINAJO
5035|TINEO
1461|TINIEBLAS DE LA SIERRA
606|TIÑOSILLOS
4837|TIRAPU
4176|TIRGO
1909|TIRIG
4001|TIRVIA
7206|TITAGUAS
4417|TITULCIA
4002|TIURANA
6495|TIVENYS
6496|TIVISSA
3071|TOBA, LA
1462|TOBAR
126|TOBARRA
8065|TOBED
4177|TOBIA
6928|TOBOSO, EL
6149|TOCINA
1910|TODOLELLA
4949|TOEN
1911|TOGA
5829|TOJOS, LOS
607|TOLBAÑOS
6929|TOLEDO
269|TOLLOS
6026|TOLOCIRIO
3202|TOLOSA
4543|TOLOX
3473|TOLVA
6150|TOMARES
2026|TOMELLOSO
5321|TOMIÑO
1143|TONA
5632|TOPAS
2201|TOQUES
4003|TORÀ
3746|TORAL DE LOS GUZMANES
1912|TORAS
7390|TORDEHUMOS
3072|TORDELLEGO
3073|TORDELRABANO
1144|TORDERA
7391|TORDESILLAS
3074|TORDESILOS
5633|TORDILLOS
2202|TORDOIA
1463|TORDOMAR
1145|TORELLO
3747|TORENO
3075|TORIJA
1724|TORIL
6717|TORIL Y MASEGOSO
3474|TORLA
6312|TORLENGUA
4178|TORMANTOS
608|TORMELLAS
6718|TORMON
270|TORMOS
4004|TORMS, ELS
4005|TORNABOUS
5634|TORNADIZO, EL
609|TORNADIZOS DE AVILA
1725|TORNAVACAS
1726|TORNO, EL
6719|TORNOS
7763|TORO
1913|TORO, EL
5184|TORQUEMADA
2395|TORRALBA
3475|TORRALBA DE ARAGON
2027|TORRALBA DE CALATRAVA
8066|TORRALBA DE LOS FRAILES
6720|TORRALBA DE LOS SISONES
6930|TORRALBA DE OROPESA
8067|TORRALBA DE RIBOTA
1914|TORRALBA DEL PINAR
4838|TORRALBA DEL RIO
8068|TORRALBILLA
610|TORRE, LA
1799|TORRE ALHAQUIME
6721|TORRE DE ARCAS
4006|TORRE DE CABDELLA, LA
1146|TORRE DE CLARAMUNT, LA
1727|TORRE DE DON MIGUEL
7392|TORRE DE ESGUEVA
6931|TORRE DE ESTEBAN HAMBRAN, LA
6497|TORRE DE FONTAUBELLA, LA
2028|TORRE DE JUAN ABAD
6722|TORRE DE LAS ARCAS
6498|TORRE DE L'ESPANYOL, LA
761|TORRE DE MIGUEL SESMERO
7393|TORRE DE PEÑAFIEL
1728|TORRE DE SANTA MARIA
3748|TORRE DEL BIERZO
3076|TORRE DEL BURGO
3577|TORRE DEL CAMPO
6723|TORRE DEL COMPTE
7764|TORRE DEL VALLE, LA
1915|TORRE D'EN BESORA, LA
4179|TORRE EN CAMEROS
1916|TORRE ENDOMENECH
3476|TORRE LA RIBERA
6724|TORRE LOS NEGROS
6027|TORRE VAL DE SAN PEDRO
6028|TORREADRADA
7207|TORREBAJA
4007|TORREBESSES
6313|TORREBLACOS
1917|TORREBLANCA
3578|TORREBLASCOPEDRO
6029|TORRECABALLEROS
2104|TORRECAMPO
2820|TORRE-CARDELA
1918|TORRECHIVA
6725|TORRECILLA DE ALCAÑIZ
7394|TORRECILLA DE LA ABADESA
6932|TORRECILLA DE LA JARA
7395|TORRECILLA DE LA ORDEN
7396|TORRECILLA DE LA TORRE
1729|TORRECILLA DE LOS ANGELES
1464|TORRECILLA DEL MONTE
6030|TORRECILLA DEL PINAR
6726|TORRECILLA DEL REBOLLAR
4180|TORRECILLA EN CAMEROS
4181|TORRECILLA SOBRE ALESANCO
1730|TORRECILLAS DE LA TIESA
3077|TORRECUADRADA DE MOLINA
3078|TORRECUADRADILLA
6499|TORREDEMBARRA
3579|TORREDONJIMENO
4008|TORREFARRERA
4009|TORREFETA I FLOREJACS
1465|TORREGALINDO
7765|TORREGAMONES
4010|TORREGROSSA
8069|TORREHERMOSA
6031|TORREIGLESIAS
4418|TORREJON DE ARDOZ
4419|TORREJON DE LA CALZADA
4420|TORREJON DE VELASCO
3079|TORREJON DEL REY
1731|TORREJON EL RUBIO
1732|TORREJONCILLO
2396|TORREJONCILLO DEL REY
6727|TORRELACARCEL
4421|TORRELAGUNA
4011|TORRELAMEU
8070|TORRELAPAJA
1466|TORRELARA
5830|TORRELAVEGA
1147|TORRELAVIT
7208|TORRELLA
8071|TORRELLAS
1148|TORRELLES DE FOIX
1149|TORRELLES DE LLOBREGAT
7397|TORRELOBATON
4422|TORRELODONES
271|TORREMANZANAS/TORRE DE LES MAÇ
762|TORREMAYOR
763|TORREMEJIA
1733|TORREMENGA
1734|TORREMOCHA
3080|TORREMOCHA DE JADRAQUE
4423|TORREMOCHA DE JARAMA
6728|TORREMOCHA DE JILOCA
3081|TORREMOCHA DEL CAMPO
3082|TORREMOCHA DEL PINAR
3083|TORREMOCHUELA
4544|TORREMOLINOS
4182|TORREMONTALBO
5185|TORREMORMOJON
2635|TORRENT (GERONA)
7209|TORRENT (VALENCIA)
3477|TORRENTE DE CINCA
2029|TORRENUEVA
1735|TORREORGAZ
4593|TORRE-PACHECO
1467|TORREPADRE
3580|TORREPEROGIL
1736|TORREQUEMADA
3581|TORRES
3582|TORRES DE ALBANCHEZ
6729|TORRES DE ALBARRACIN
3478|TORRES DE ALCANADRE
3479|TORRES DE BARBUES
8072|TORRES DE BERRELLEN
4594|TORRES DE COTILLAS, LAS
4424|TORRES DE LA ALAMEDA
4012|TORRES DE SEGRE
7766|TORRES DEL CARRIZAL
4839|TORRES DEL RIO
7210|TORRES TORRES
1468|TORRESANDINO
7398|TORRESCARCELA
4013|TORRE-SERONA
5635|TORRESMENUDAS
6730|TORREVELILLA
272|TORREVIEJA
6933|TORRICO
6731|TORRIJAS
8073|TORRIJO DE LA CAÑADA
6732|TORRIJO DEL CAMPO
6934|TORRIJOS
2636|TORROELLA DE FLUVIÀ
2637|TORROELLA DE MONTGRI
6500|TORROJA DEL PRIORAT
4545|TORROX
3084|TORRUBIA
6314|TORRUBIA DE SORIA
2397|TORRUBIA DEL CAMPO
2398|TORRUBIA DEL CASTILLO
2638|TORTELLÀ
3085|TORTOLA DE HENARES
611|TORTOLES
1469|TORTOLES DE ESGUEVA
6501|TORTOSA
3086|TORTUERA
3087|TORTUERO
2821|TORVIZCON
1470|TOSANTOS
2639|TOSES
8074|TOSOS
2640|TOSSA DE MAR
4546|TOTALAN
4595|TOTANA
6935|TOTANES
2203|TOURO
7211|TOUS
4268|TRABADA
3749|TRABADELO
5636|TRABANCA
7767|TRABAZOS
2399|TRAGACETE
3088|TRAID
1919|TRAIGUERA
6733|TRAMACASTIEL
6734|TRAMACASTILLA
3480|TRAMACED
764|TRASIERRA
4950|TRASMIRAS
8075|TRASMOZ
8076|TRASOBARES
7399|TRASPINEDO
2204|TRAZO
1800|TREBUJENA
7768|TREFACIO
5637|TREMEDAL DE TORMES
4014|TREMP
4425|TRES CANTOS
370|TRES VILLAS, LAS
6032|TRESCASAS
2400|TRESJUNCOS
1471|TRESPADERNE
5831|TRESVISO
6315|TREVAGO
2822|TREVELEZ
4183|TREVIANA
4269|TRIACASTELA
2401|TRIBALDOS
4184|TRICIO
3284|TRIGUEROS
7400|TRIGUEROS DEL VALLE
3089|TRIJUEQUE
3090|TRILLO
5186|TRIOLLO
6735|TRONCHON
3750|TRUCHAS
7555|TRUCIOS-TURTZIOZ
765|TRUJILLANOS
1737|TRUJILLO
1472|TUBILLA DEL AGUA
1473|TUBILLA DEL LAGO
5832|TUDANCA
4840|TUDELA
7401|TUDELA DE DUERO
4185|TUDELILLA
7212|TUEJAR
5322|TUI
5262|TUINEJE
4841|TULEBRAS
3751|TURCIA
6033|TUREGANO
7213|TURIS
6936|TURLEQUE
2823|TURON
371|TURRE
372|TURRILLAS
3583|UBEDA
7556|UBIDE
1801|UBRIQUE
4842|UCAR
3091|UCEDA
6316|UCERO
2402|UCLES
5833|UDIAS
7557|UGAO-MIRABALLES
6937|UGENA
2824|UGIJAR
4843|UHARTE-ARAKIL
3092|UJADOS
4844|UJUE
4596|ULEA
373|ULEILA DEL CAMPO
2641|ULLÀ
1150|ULLASTRELL
2642|ULLASTRET
6502|ULLDECONA
6503|ULLDEMOLINS
2643|ULTRAMORT
4845|ULTZAMA
6151|UMBRETE
612|UMBRIAS
8077|UNCASTILLO
4846|UNCITI
8078|UNDUES DE LERDA
4597|UNION, LA
7402|UNION DE CAMPOS, LA
4847|UNZUE/UNTZUE
2403|UÑA
7769|UÑA DE QUINTANA
1474|URBEL DEL CASTILLO
6938|URDA
4848|URDAZUBI/URDAX
4849|URDIAIN
3752|URDIALES DEL PARAMO
7558|URDULIZ
7559|URDUÑA/ORDUÑA
43|URKABUSTAIZ
3203|URNIETA
7403|URONES DE CASTROPONCE
374|URRACAL
4850|URRAUL ALTO
4851|URRAUL BAJO
6736|URREA DE GAEN
8079|URREA DE JALON
3204|URRETXU
8080|URRIES
4852|URROTZ
4853|URROZ-VILLA
7404|URUEÑA
6034|URUEÑAS
4186|URUÑUELA
2644|URUS
4854|URZAINQUI/URZAINKI
766|USAGRE
8081|USED
1920|USERAS/USERES, LES
3205|USURBIL
3093|UTANDE
8082|UTEBO
4855|UTERGA
7214|UTIEL
6152|UTRERA
6737|UTRILLAS
4856|UZTARROZ/UZTARROZE
1151|VACARISSES
6317|VADILLO
7770|VADILLO DE LA GUAREÑA
613|VADILLO DE LA SIERRA
1475|VADOCONDES
2645|VAJOL, LA
3753|VAL DE SAN LORENZO
8083|VAL DE SAN MARTIN
5834|VAL DE SAN VICENTE
2205|VAL DO DUBRA
6738|VALACLOCHE
4270|VALADOURO, O
6739|VALBONA
7405|VALBUENA DE DUERO
5187|VALBUENA DE PISUERGA
7771|VALCABADO
5835|VALDALIGA
4426|VALDARACETE
3094|VALDARACHAS
1738|VALDASTILLAS
6740|VALDEALGORFA
1476|VALDEANDE
7406|VALDEARCOS DE LA VEGA
3095|VALDEARENAS
3096|VALDEAVELLANO
6318|VALDEAVELLANO DE TERA
4427|VALDEAVERO
3097|VALDEAVERUELO
767|VALDECABALLEROS
1739|VALDECAÑAS DE TAJO
5638|VALDECARROS
614|VALDECASA
2404|VALDECOLMENAS, LOS
3098|VALDECONCHA
6741|VALDECUENCA
7772|VALDEFINJAS
3754|VALDEFRESNO
1740|VALDEFUENTES
5639|VALDEFUENTES DE SANGUSIN
3755|VALDEFUENTES DEL PARAMO
127|VALDEGANGA
6319|VALDEGEÑA
44|VALDEGOVIA/GAUBEA
3099|VALDEGRUDAS
5640|VALDEHIJADEROS
8084|VALDEHORNA
1741|VALDEHUNCAR
768|VALDELACALZADA
5641|VALDELACASA
1742|VALDELACASA DE TAJO
5642|VALDELAGEVE
6320|VALDELAGUA DEL CERRO
4428|VALDELAGUNA
3285|VALDELARCO
3100|VALDELCUBO
6742|VALDELINARES
5643|VALDELOSA
6743|VALDELTORMO
3756|VALDELUGUEROS
4187|VALDEMADERA
6321|VALDEMALUQUE
4429|VALDEMANCO
2030|VALDEMANCO DEL ESTERAS
4430|VALDEMAQUEDA
2405|VALDEMECA
5644|VALDEMIERQUE
3757|VALDEMORA
1743|VALDEMORALES
4431|VALDEMORILLO
2406|VALDEMORILLO DE LA SIERRA
4432|VALDEMORO
2407|VALDEMORO-SIERRA
6322|VALDENEBRO
7407|VALDENEBRO DE LOS VALLES
3101|VALDENUÑO FERNANDEZ
1744|VALDEOBISPO
5836|VALDEOLEA
2408|VALDEOLIVAS
5188|VALDEOLMILLOS
4433|VALDEOLMOS-ALALPARDO
2031|VALDEPEÑAS
3584|VALDEPEÑAS DE JAEN
3102|VALDEPEÑAS DE LA SIERRA
3758|VALDEPIELAGO
4434|VALDEPIELAGOS
3759|VALDEPOLO
6323|VALDEPRADO
5837|VALDEPRADO DEL RIO
6035|VALDEPRADOS
3760|VALDERAS
5189|VALDERRABANO
3103|VALDERREBOLLO
5838|VALDERREDIBLE
3761|VALDERREY
6744|VALDERROBRES
6324|VALDERRODILLA
5645|VALDERRODRIGO
3762|VALDERRUEDA
5036|VALDES
3763|VALDESAMARIO
7773|VALDESCORRIEL
3104|VALDESOTOS
7408|VALDESTILLAS
769|VALDETORRES
4435|VALDETORRES DE JARAMA
2409|VALDETORTOLA
5190|VALDE-UCIEZA
6036|VALDEVACAS DE MONTEJO
6037|VALDEVACAS Y GUIJAR
6939|VALDEVERDEJA
3764|VALDEVIMBRE
1477|VALDEZATE
4436|VALDILECHA
1478|VALDORROS
2206|VALDOVIÑO
5646|VALDUNCIEL
7409|VALDUNQUILLO
7215|VALENCIA
1745|VALENCIA DE ALCANTARA
3765|VALENCIA DE DON JUAN
770|VALENCIA DE LAS TORRES
771|VALENCIA DEL MOMBUEY
772|VALENCIA DEL VENTOSO
6153|VALENCINA DE LA CONCEPCION
2105|VALENZUELA
2032|VALENZUELA DE CALATRAVA
2410|VALERAS, LAS
5647|VALERO
3481|VALFARTA
3105|VALFERMOSO DE TAJUÑA
5323|VALGA
4188|VALGAÑON
3106|VALHERMOSO
2411|VALHERMOSO DE LA FUENTE
6745|VALJUNQUERA
1921|VALL D'ALBA
273|VALL D'ALCALÀ, LA
1922|VALL DE ALMONACID
2646|VALL DE BIANYA, LA
4015|VALL DE BOI, LA
4016|VALL DE CARDOS
274|VALL D'EBO, LA
275|VALL DE GALLINERA
276|VALL DE LAGUAR, LA
2647|VALL D'EN BAS, LA
1923|VALL D'UIXO, LA
7216|VALLADA
7410|VALLADOLID
7217|VALLANCA
1479|VALLARTA DE BUREBA
1924|VALLAT
1152|VALLBONA D'ANOIA
4017|VALLBONA DE LES MONGES
1153|VALLCEBRE
6504|VALLCLARA
859|VALLDEMOSSA
2825|VALLE, EL
4547|VALLE DE ABDALAJIS
3482|VALLE DE BARDAJI
5191|VALLE DE CERRATO
3483|VALLE DE HECHO
773|VALLE DE LA SERENA
1480|VALLE DE LAS NAVAS
3484|VALLE DE LIERP
1481|VALLE DE LOSA
1482|VALLE DE MANZANEDO
774|VALLE DE MATAMOROS
1483|VALLE DE MENA
1484|VALLE DE OCA
775|VALLE DE SANTA ANA
1485|VALLE DE SANTIBAÑEZ
1486|VALLE DE SEDANO
6038|VALLE DE TABLADILLO
