ID_HAYA,ID_CAIXA,ESTADO_PUBLICACION_VENTA,ESTADO_PUBLICACION_ALQUILER,MOTIVO_VENTA,MOTIVO_ALQUILER
5926546,89012566,01,01,,
6060582,89012570,01,01,,
6060583,89012573,01,01,,
5929036,89012578,01,01,,
6351166,89012580,03,01,,
5955010,89012585,03,03,,
6780534,89002071,01,01,,
5962209,89013211,03,01,,
5936773,89013213,01,01,,
5953225,89013216,01,01,,
5971490,89013219,03,01,,
6816944,89013221,01,01,,
5933473,89013225,04,01,01,
5937043,89013231,03,03,,
6060887,89013660,01,01,,
5952390,89013664,04,01,01,
5942393,89013666,01,01,,
5966991,89013672,04,01,12,
5960528,89013675,04,01,01,
5946989,89013677,01,01,,
5931895,89013681,01,01,,
5953972,89013685,01,01,,
5932068,89013689,04,01,01,
5957424,89013693,04,01,01,
5938371,89013697,01,01,,
5933164,89013702,04,01,01,
5953812,89013704,04,01,01,
5936065,89013706,04,01,01,
5931807,89013708,01,01,,
5966602,89013715,01,01,,
5950813,89013718,01,01,,
5933547,89013724,04,01,01,
5948320,89012590,04,04,01,14
5930319,89012591,04,01,01,
5935135,89012595,01,01,,
6060593,89012598,01,01,,
5952092,89002007,04,01,07,
6060599,89012605,01,01,,
5933045,89012609,01,01,,
5945613,89012612,01,01,,
6129005,89012823,04,01,01,
6344524,89002027,01,01,,
5956734,89012830,03,01,,
6060704,89012833,03,01,,
6061558,89002073,01,01,,
6061561,89013236,04,01,01,
6061562,89013240,01,01,,
6061563,89002075,01,01,,
5952350,89013244,04,01,01,
6044932,89013247,01,01,,
5948657,89013729,01,01,,
5948214,89013733,01,01,,
5947719,89013735,03,01,,
5934152,89013740,03,01,,
5964418,89013746,01,01,,
5967093,89013749,01,01,,
5938372,89013752,01,01,,
5966649,89013758,03,01,,
6060895,89002133,01,01,,
5960051,89012615,01,01,,
6060604,89012618,01,01,,
6060606,89012622,04,01,01,
6060610,89012627,04,01,01,
5962488,89012835,01,01,,
5950233,89012838,04,04,01,01
5931239,89013255,01,01,,
5962707,89013261,01,01,,
6061582,89013264,01,01,,
6061583,89002077,04,01,07,
5970170,89013279,01,01,,
5953401,89013779,04,01,01,
5954709,89013783,01,01,,
5958938,89013786,01,01,,
6060911,89013792,01,01,,
5927553,89013795,01,01,,
6704290,89002138,01,01,,
6060919,89013804,01,01,,
6060612,89012631,01,01,,
5952173,89012635,04,01,01,
5936138,89012638,01,01,,
5943237,89012644,04,04,01,01
5952322,89012648,01,01,,
5958691,89012654,01,01,,
6060710,89012844,04,01,01,
6764604,89002079,01,01,,
6061596,89013283,01,01,,
6061597,89013287,01,01,,
5950593,89013291,01,01,,
6061600,89002083,01,01,,
6061601,89002084,01,01,,
6061602,89002085,01,01,,
5957466,89013300,04,01,01,
6061606,89002087,01,01,,
6127707,89013809,03,01,,
6060937,89013815,01,01,,
5964394,89013817,01,01,,
6060625,89012657,03,01,,
6060627,89012664,03,01,,
6060629,89012671,03,01,,
6060633,89012680,01,01,,
6789375,89012683,03,03,,
6527571,89002012,01,01,,
6706127,89012689,01,01,,
5946101,89012691,04,04,01,01
6060713,89012850,01,01,,
6060714,89002029,01,01,,
6060715,89002030,01,01,,
5950592,89012859,01,01,,
6060717,89012863,01,01,,
5956979,89012867,01,01,,
6772854,89012875,01,01,,
5933149,89013306,04,01,01,
5936246,89013310,01,01,,
5937902,89013316,01,01,,
5932435,89013319,04,01,01,
5954133,89013322,01,01,,
6060942,89013822,01,01,,
5932881,89013827,01,01,,
6060945,89002142,01,01,,
5925105,89013836,01,01,,
6060948,89013838,01,01,,
5953897,89013842,01,01,,
5942945,89012699,01,01,,
6060640,89012701,01,01,,
5962949,89012707,04,01,01,
5945347,89012879,01,01,,
5968909,89012885,01,01,,
5964026,89012887,01,01,,
6060729,89012890,01,01,,
6060733,89002036,01,01,,
6128118,89012896,03,03,,
6703042,89013329,01,01,,
5946326,89013331,01,01,,
6763565,89013335,01,01,,
5926903,89002092,01,01,,
5941527,89013339,04,01,01,
5946721,89013850,01,01,,
5933494,89013858,01,01,,
6060965,89002145,01,01,,
5953493,89012709,04,01,01,
6060649,89012716,04,01,01,
6060650,89012722,01,01,,
6060735,89002037,04,01,07,
6060738,89012902,01,01,,
5941480,89012903,04,01,01,
5963724,89012905,01,01,,
6060740,89012909,04,01,01,
5926592,89012914,01,01,,
6060755,89013342,01,01,,
5956369,89013348,01,01,,
5945389,89013351,01,01,,
5939637,89013354,01,01,,
5943858,89013357,04,01,01,
6060766,89013363,01,01,,
5960182,89013365,01,01,,
6060767,89002096,01,01,,
6060768,89002097,01,01,,
6060770,89002098,01,01,,
6351992,89002147,01,01,,
6351997,89002148,01,01,,
6831771,89013880,01,01,,
6060969,89013886,01,01,,
6060970,89013890,01,01,,
6044458,89002149,04,01,07,
5958544,89013907,01,01,,
5962883,89012726,01,01,,
5966485,89012919,01,01,,
6061448,89012922,01,01,,
5930789,89012928,01,01,,
6061451,89012930,01,01,,
5965666,89012934,01,01,,
6801570,89013380,01,01,,
6060771,89013386,01,01,,
5925859,89013389,01,01,,
6060776,89013402,01,01,,
6060777,89002101,01,01,,
5942794,89013917,03,01,,
5925119,89013920,01,01,,
5948414,89013927,01,01,,
5944712,89013934,01,01,,
5971522,89013937,01,01,,
6061696,89014779,04,01,01,
6061697,89002230,04,01,07,
6814656,89014785,01,01,,
6800126,89014788,01,01,,
5958380,89014791,04,01,01,
6061704,89014797,01,01,,
6782708,89014800,04,01,01,
6063984,89014972,04,01,01,
6061908,89002271,01,01,,
6061910,89002273,01,01,,
5957916,89002274,01,01,,
5954828,89002276,01,01,,
5949546,89015275,01,01,,
5939702,89002279,04,01,07,
5962357,89014377,04,01,01,
6061231,89014383,04,01,01,
6891272,89014393,01,01,,
5946025,89014805,01,01,,
5961005,89014807,03,01,,
5926449,89014810,03,01,,
6061712,89014813,03,01,,
6061713,89002233,03,01,,
6061714,89014819,03,01,,
6763577,89014825,01,01,,
6061715,89014828,01,01,,
6824718,89002281,01,01,,
6044853,89015288,03,03,,
5946106,89014402,04,01,01,
6061239,89002195,01,01,,
6832588,89014407,01,04,,01
5935809,89014411,04,01,12,
6763556,89014415,01,01,,
5966411,89014420,01,01,,
5952409,89014423,01,01,,
5932708,89014429,03,01,,
5930807,89015301,01,01,,
6061935,89015304,01,01,,
6061944,89015313,04,01,01,
6127711,89014431,01,01,,
5952018,89014442,01,01,,
5931497,89014445,01,01,,
6061261,89014449,01,01,,
6061948,89015322,04,01,01,
6061951,89015324,01,01,,
5948023,89015328,04,04,01,01
5966941,89015332,03,01,,
6127705,89015336,01,01,,
6061959,89015354,01,01,,
5971555,89015357,01,01,,
5970447,89014452,03,01,,
6061277,89014455,01,01,,
6709296,89002198,01,01,,
6063994,89014980,01,01,,
5962443,89014983,04,01,01,
6791400,89014067,01,01,,
6355139,89014071,03,01,,
5936565,89014074,01,01,,
6061283,89014464,04,01,13,
5928714,89014468,03,01,,
5964932,89014470,01,01,,
6061289,89014476,01,01,,
6061294,89002203,01,01,,
5967094,89014841,01,01,,
6809726,89002236,01,01,,
5931267,89014844,01,01,,
6061723,89014847,01,01,,
6800137,89014849,01,01,,
6782706,89014852,01,01,,
5928844,89014984,01,04,,01
6064046,89014988,01,01,,
6061092,89014088,01,01,,
6787787,89014094,01,01,,
6810517,89014097,04,01,01,
6128757,89014102,01,01,,
6061099,89014104,01,01,,
6061105,89014114,01,01,,
6128396,89014496,01,01,,
6061301,89014500,01,01,,
6061302,89002204,01,01,,
6934312,89002237,01,01,,
6061728,89014861,01,01,,
6061729,89014865,01,01,,
5934607,89014870,01,01,,
5927598,89014873,04,01,01,
5962161,89014992,01,01,,
5934559,89014996,03,01,,
5956935,89015000,01,01,,
5933301,89015003,03,01,,
6064018,89002242,01,01,,
6709316,89014116,03,01,,
5962835,89014119,04,01,01,
5942577,89014122,01,01,,
6746499,89014125,03,01,,
6061107,89014129,03,01,,
6061108,89002170,04,01,07,
6061109,89014136,01,01,,
5955617,89002172,01,01,,
6061311,89014509,01,01,,
5971466,89014511,03,01,,
6798793,89014513,01,01,,
6061312,89002205,01,01,,
6528290,89014519,03,01,,
6061317,89002206,01,01,,
6061320,89014530,04,03,14,
6061740,89014884,03,01,,
6061750,89014888,01,01,,
6061751,89002239,01,01,,
6061754,89014897,01,01,,
5925101,89015010,01,01,,
6814451,89002244,01,01,,
5956364,89015015,01,01,,
6064051,89002245,01,01,,
6044555,89015020,01,01,,
5956171,89014145,04,01,01,
6061114,89014153,04,01,01,
5971675,89014157,04,01,01,
5960476,89014161,01,01,,
6061115,89014164,01,01,,
5935231,89014167,01,01,,
5947836,89014169,04,01,01,
6773665,89014173,01,01,,
6528287,89002175,04,01,07,
6044724,89002207,01,01,,
5943074,89014536,01,01,,
5935292,89014540,01,01,,
5945079,89014544,01,01,,
5964091,89014548,01,01,,
5969886,89014552,01,01,,
6061334,89014557,01,01,,
6824702,89014560,03,01,,
6061336,89014566,01,01,,
6061337,89002209,04,01,07,
5954992,89014585,04,04,01,06
5962538,89014904,04,01,01,
5958429,89014908,04,01,01,
5931442,89014911,04,01,01,
5938124,89014918,01,01,,
6061762,89014920,03,01,,
5926414,89015026,01,01,,
5965803,89002247,03,01,,
5954635,89015031,04,01,01,
6064060,89015033,01,01,,
5926506,89015036,01,01,,
5926870,89015038,01,01,,
5951446,89014183,01,01,,
6061125,89014188,04,01,01,
5967725,89014190,01,01,,
5936182,89014199,03,01,,
6061345,89002210,01,01,,
5944701,89014598,01,01,,
6061358,89014610,03,01,,
5942154,89015045,03,03,,
6061786,89015049,01,01,,
5929997,89015054,01,01,,
5964916,89014201,01,01,,
6061137,89014204,03,01,,
6061138,89014208,03,01,,
6061141,89014217,03,01,,
6061142,89014222,03,01,,
6061146,89002178,01,01,,
5927437,89014233,01,01,,
5932529,89014613,04,01,12,
5937436,89014616,01,01,,
5924917,89014621,01,01,,
6061370,89014623,01,01,,
6061371,89014627,01,01,,
6061383,89014637,03,01,,
6063971,89014924,01,01,,
6063972,89014928,04,01,01,
5953003,89015067,01,01,,
5927207,89015072,01,01,,
5966697,89015076,01,01,,
6044974,89015081,04,01,01,
5968837,89015088,01,01,,
5958486,89015103,01,01,,
6044554,89015106,04,01,01,
6061806,89015110,01,01,,
5937122,89015113,04,01,01,
6061809,89015119,04,01,01,
6803388,89014243,04,01,01,
6803380,89002181,04,01,07,
5931955,89014246,01,01,,
5945790,89014249,01,01,,
5971446,89014252,01,01,,
5961585,89014258,03,01,,
6344557,89002215,03,01,,
6061393,89014649,03,01,,
6888721,89014656,03,01,,
6344489,89002216,01,01,,
5969637,89014672,01,01,,
6061399,89014676,01,01,,
6824720,89002256,04,01,01,
6061816,89015126,01,01,,
6061818,89015129,01,01,,
6061823,89002258,01,01,,
6044970,89015137,01,01,,
5952792,89015140,01,01,,
6061163,89014265,01,01,,
6061165,89002183,01,01,,
6745492,89014269,03,01,,
6745489,89014274,03,01,,
6745496,89014279,03,01,,
6746490,89002185,01,01,,
6061167,89014288,01,01,,
6746478,89002186,01,01,,
5950895,89014681,04,01,01,
5962513,89014689,03,03,,
5935242,89014693,01,01,,
5955341,89014698,01,01,,
6789406,89014938,01,01,,
6063816,89014941,01,01,,
5948154,89002260,04,01,07,
5966069,89015151,01,01,,
6833036,89015155,01,01,,
6833035,89015160,01,01,,
5948591,89015164,04,01,01,
6061837,89015168,03,01,,
6061169,89014293,01,01,,
6061170,89014295,01,01,,
5969110,89014297,04,01,12,
5941748,89014300,01,01,,
6044694,89014304,01,01,,
6061184,89014308,01,01,,
6061185,89014311,01,01,,
6061186,89014314,01,01,,
5966284,89014318,03,01,,
6044993,89014710,01,01,,
6789443,89014714,01,01,,
5950128,89014718,04,04,01,01
5968185,89014721,04,04,01,01
5960948,89014948,01,01,,
5967253,89014950,01,01,,
6061846,89015171,01,01,,
6711553,89015176,03,01,,
6061859,89015182,01,01,,
6061860,89015185,01,01,,
6061193,89014322,01,01,,
6133465,89014326,04,01,01,
6061195,89014330,01,01,,
6061196,89014332,03,01,,
6061198,89014338,03,01,,
5960322,89014341,01,01,,
5931252,89014351,01,01,,
5935893,89014354,03,01,,
6061429,89002220,01,01,,
5959932,89014736,04,01,01,
5956749,89014740,01,01,,
5936922,89014743,04,04,01,01
6063980,89014960,01,01,,
5926798,89015192,04,01,01,
6061862,89015198,01,01,,
6061864,89015201,01,01,,
5940745,89014358,03,01,,
6061213,89014361,01,01,,
6061216,89014368,01,01,,
6061217,89002191,01,01,,
6356177,89014373,01,01,,
5954968,89014747,01,01,,
5947408,89014750,01,01,,
6061690,89014761,03,01,,
5933526,89014768,01,01,,
6061693,89002229,01,01,,
5968753,89014967,01,01,,
5965361,89014969,01,01,,
5942012,89015207,01,01,,
5952435,89015213,04,01,01,
5959611,89015219,04,01,01,
5939251,89015225,04,01,01,
6061890,89015233,03,01,,
6061901,89015237,01,01,,
6061905,89002268,01,01,,
6044908,89006845,01,01,,
6063294,89006848,03,01,,
6063300,89006858,01,01,,
6764181,89006860,03,01,,
6782687,89006862,03,01,,
5927215,89006872,01,01,,
6063311,89006875,03,01,,
6063315,89006882,01,01,,
6063317,89002410,01,01,,
6062148,89002316,01,01,,
6062150,89015777,03,01,,
5934084,89015780,01,01,,
6824706,89015782,03,01,,
6137075,89015785,01,01,,
5928251,89015789,03,01,,
6062159,89015793,01,01,,
5966436,89015795,01,01,,
5943499,89015798,01,01,,
6062559,89002345,01,01,,
6044917,89016123,01,01,,
6062564,89002346,01,01,,
5938383,89016130,03,03,,
6062567,89002347,01,01,,
6796261,89016134,04,01,01,
6062580,89016143,01,01,,
6764610,89016145,01,01,,
5960956,89016543,01,01,,
6062973,89002371,01,01,,
6062976,89016553,01,01,,
6062979,89002373,01,01,,
6062983,89006326,01,01,,
6062984,89006328,04,01,01,
6062987,89002374,01,01,,
5939826,89006338,01,01,,
6062988,89006339,03,01,,
6044743,89006342,01,01,,
6063322,89006887,01,01,,
6063324,89006889,03,01,,
6063326,89002412,01,01,,
6063327,89006896,01,01,,
6063328,89006901,03,03,,
6063329,89006904,01,01,,
6356166,89006907,03,01,,
6356180,89006911,03,01,,
5968565,89015800,01,01,,
6062164,89015804,01,01,,
6062168,89015807,01,01,,
6062170,89015809,01,01,,
6062174,89015812,03,01,,
6062180,89015815,01,01,,
6062182,89015817,01,01,,
5955736,89015820,01,01,,
6062185,89015821,01,01,,
5939909,89016152,04,01,01,
6062593,89002348,01,01,,
5949212,89016157,03,01,,
6062597,89016163,01,01,,
6062598,89016165,04,01,01,
6062608,89016179,03,01,,
6062610,89016185,03,01,,
6062613,89016192,03,01,,
6062614,89016195,03,01,,
6062993,89006349,01,01,,
5953765,89006350,03,01,,
6063002,89006362,01,01,,
6063005,89006363,01,01,,
6063343,89006915,01,01,,
5971704,89006918,01,01,,
6063345,89006920,01,01,,
6063354,89006924,01,01,,
6824710,89006928,03,01,,
6343953,89015823,04,01,01,
6343952,89015826,04,01,01,
6343947,89015830,04,01,01,
6343949,89015834,04,01,01,
6062188,89015836,03,01,,
5954537,89015843,04,01,01,
5945892,89015847,01,01,,
6351959,89015860,03,01,,
6351960,89015861,03,01,,
6351961,89015865,03,01,,
6062617,89016205,03,01,,
6062620,89016209,03,01,,
6062621,89016213,03,01,,
6062622,89016216,01,01,,
6062623,89002352,01,01,,
6062625,89016227,01,01,,
5931002,89016231,03,01,,
6787794,89016235,03,01,,
6062632,89016240,01,01,,
5951694,89016244,01,01,,
5929092,89016249,01,01,,
6063009,89006367,01,01,,
5950218,89006370,04,01,01,
6063014,89006374,01,01,,
6063015,89006377,01,01,,
6063019,89006380,01,01,,
5968439,89006382,01,01,,
5944861,89006386,01,01,,
5968934,89006390,01,01,,
6812120,89006396,04,01,01,
6812054,89006401,04,01,01,
5932584,89006408,03,01,,
5963949,89006410,03,01,,
5942401,89006414,03,01,,
5962590,89006418,03,01,,
6063360,89002415,01,01,,
6063406,89006938,01,01,,
6801265,89006951,01,01,,
6753996,89002419,04,01,07,
6063420,89006964,01,01,,
6798427,89006967,01,01,,
6351962,89015868,03,01,,
6528292,89002320,01,01,,
6706108,89015877,01,01,,
5926366,89015881,04,01,01,
5931217,89015884,01,01,,
5963034,89015887,01,01,,
6044831,89016255,03,03,,
6044864,89016259,03,03,,
5948779,89016262,01,01,,
5927664,89016265,01,01,,
6062649,89002354,01,01,,
5930349,89016275,04,01,01,
5956408,89006424,04,01,01,
6061072,89002160,01,01,,
6061075,89014039,01,01,,
6061080,89014048,03,01,,
5937727,89014056,03,01,,
5957613,89014059,01,01,,
5958495,89014064,04,04,01,01
5937404,89015891,04,04,01,06
6062221,89015898,01,01,,
6062231,89015907,01,01,,
6062235,89015912,04,01,01,
5964789,89015916,01,01,,
6062236,89015917,01,01,,
6062243,89015920,01,01,,
5941104,89016280,01,01,,
5956507,89016283,04,04,01,01
5926772,89016286,03,01,,
6788679,89016290,01,01,,
5929545,89016298,01,01,,
5944414,89006433,01,01,,
6063033,89006435,01,01,,
6788910,89006438,01,01,,
5940541,89006443,01,04,,01
6063042,89006446,01,01,,
6063043,89006452,01,01,,
5926878,89015360,01,01,,
5959522,89015364,01,01,,
6061962,89015368,01,01,,
5941932,89015372,04,01,01,
6061965,89015374,04,01,01,
5933502,89015383,04,01,01,
5939895,89015925,01,01,,
6062685,89016311,01,01,,
5971444,89016318,01,01,,
6062689,89016323,01,01,,
5931937,89016329,04,04,01,01
6062693,89016332,01,01,,
6063053,89006455,01,01,,
6788196,89006458,01,01,,
5950201,89006461,04,01,06,
5952577,89006465,01,01,,
5966020,89006468,01,01,,
5948968,89006474,01,01,,
6063065,89002377,01,01,,
6824711,89006482,01,01,,
6061969,89015386,01,01,,
6762942,89015390,04,01,01,
5936928,89015394,01,01,,
6061971,89015397,01,01,,
6044756,89015402,01,01,,
6061974,89015406,01,01,,
5926646,89015413,03,01,,
6934377,89015416,01,01,,
6062293,89002325,04,01,07,
5935496,89015934,04,01,01,
6062296,89002326,01,01,,
6890820,89002327,01,01,,
6062702,89002361,01,01,,
6044973,89016346,03,01,,
6062705,89016349,01,01,,
6062708,89002362,04,01,07,
6525387,89002363,01,01,,
5937602,89016362,01,01,,
5967709,89016371,01,01,,
6705603,89016375,01,01,,
6062718,89016381,01,01,,
5944233,89006487,01,01,,
5936645,89006495,01,01,,
6063084,89002378,01,01,,
6061983,89015420,04,01,01,
6061984,89015424,01,01,,
6828881,89015436,01,01,,
5968942,89015447,01,01,,
6061994,89015451,01,01,,
6061997,89015454,01,01,,
6061999,89015458,01,01,,
6062002,89015463,01,01,,
5971493,89015942,01,01,,
6813138,89015945,01,01,,
6133018,89016389,01,01,,
6062722,89016393,03,01,,
6705763,89016397,04,01,01,
5934307,89016404,03,01,,
6351967,89016408,04,01,12,
6827894,89016411,04,01,01,
6062725,89016414,01,01,,
6062728,89016416,01,01,,
6809743,89006503,01,01,,
6809733,89006506,01,01,,
6521580,89006510,01,01,,
6063098,89006515,01,01,,
6063099,89002379,01,01,,
6044732,89006528,01,01,,
6062003,89015465,01,01,,
6062015,89015471,01,01,,
5958016,89015474,01,01,,
6828451,89015485,03,01,,
6062029,89015490,01,01,,
6062381,89015951,04,01,01,
5933121,89016419,01,01,,
6062733,89016421,01,01,,
5967083,89006543,01,01,,
6063117,89002382,03,01,,
6063119,89006549,01,01,,
6934358,89006553,04,01,06,
5967265,89006557,01,01,,
6044647,89006560,01,01,,
6063124,89006564,01,01,,
6063130,89006566,01,01,,
6063133,89006573,01,01,,
6891819,89015495,01,01,,
6776505,89015499,01,01,,
5954293,89015502,01,01,,
6934381,89002291,01,01,,
6062033,89015508,03,01,,
6062037,89015515,04,01,01,
5926361,89015519,01,01,,
5925566,89015523,03,01,,
5950366,89015528,01,01,,
6062043,89002293,03,01,,
6127795,89015536,04,01,01,
6702989,89015540,04,01,01,
6129006,89015545,01,01,,
6355384,89015549,04,01,01,
6044580,89006577,01,01,,
6063136,89006579,04,01,01,
6344492,89006583,04,01,01,
6063137,89006585,01,01,,
6063140,89006589,01,01,,
6885719,89006591,04,01,01,
6063149,89006596,01,01,,
6062050,89002295,01,01,,
6062052,89015553,01,01,,
6776325,89015557,04,01,01,
6044520,89015562,01,01,,
5958587,89015566,04,01,01,
5925871,89015568,01,01,,
5952373,89002298,04,01,07,
6062460,89002328,01,01,,
6062462,89015956,01,01,,
6351852,89016435,01,01,,
6062742,89016438,01,01,,
6063154,89002386,01,01,,
5957297,89006600,01,01,,
6063159,89006607,01,01,,
6345895,89006610,01,01,,
6525057,89006620,01,01,,
6062066,89015576,04,01,01,
6062069,89002299,01,01,,
6062070,89002300,01,01,,
6062073,89015588,01,01,,
6809760,89015591,03,01,,
6062076,89002302,04,01,07,
6062079,89015610,04,04,01,01
6062080,89002303,01,01,,
5954027,89015616,04,01,01,
5934851,89015619,01,01,,
5953267,89015966,03,01,,
5925384,89015974,01,01,,
5952838,89015987,01,01,,
5941981,89016442,03,01,,
5952087,89016447,01,04,,01
5958082,89016449,01,01,,
6803454,89016452,01,01,,
5952724,89016455,01,01,,
6062747,89016459,04,04,01,06
6062750,89016462,01,01,,
6776495,89016464,01,01,,
6044684,89006626,01,01,,
6063192,89006630,03,01,,
6063193,89006633,04,01,01,
6063199,89006639,04,01,01,
5933202,89006642,01,01,,
6063200,89002390,01,01,,
5947397,89006648,04,01,01,
6063201,89002391,01,01,,
5946652,89015624,03,01,,
5956983,89015627,01,01,,
5927330,89015631,03,01,,
6062084,89002305,01,01,,
5926526,89015640,01,01,,
5968382,89015643,03,01,,
6062089,89015649,01,01,,
6062093,89015656,03,01,,
6062096,89002309,01,01,,
6062480,89016003,01,01,,
6062481,89016008,03,01,,
6062482,89016012,03,01,,
6062484,89016015,03,01,,
6062485,89016019,03,01,,
6062487,89016029,01,01,,
6062489,89016032,01,01,,
5967040,89016467,04,01,01,
5934898,89016471,01,01,,
6062763,89016478,01,01,,
6062765,89016485,01,01,,
6062766,89016487,01,01,,
6063209,89002393,01,01,,
6044886,89006667,01,01,,
6063210,89006669,04,01,01,
6063211,89006674,03,01,,
6351347,89006685,01,01,,
6063217,89006689,01,01,,
6063218,89002394,01,01,,
6128231,89006703,01,01,,
5971561,89006707,01,01,,
6063221,89006709,01,01,,
6770816,89006713,04,01,01,
6062097,89015666,03,01,,
6809765,89015670,03,01,,
6062103,89015678,03,01,,
5959280,89015681,04,01,01,
5967513,89015683,03,01,,
6062108,89015694,01,01,,
5928471,89015699,03,01,,
5931917,89015703,03,01,,
