ACT_NUM_ACTIVO;IMPORTE_TAS_VIGENTE;FECHA_TAS_VIGENTE
7069662;5600.00;2016-11-18
7069763;101813.44;2016-12-30
7069238;81000.00;2016-12-15
7070502;111714.58;2016-11-22
7069304;63931.65;2016-12-30
7070396;67825.20;2016-09-29
6858346;34734.42;2016-09-29
7069710;44685.41;2016-07-01
7069274;56026.00;2016-12-30
7071761;145001.66;2018-11-28
7072274;6254.88;2018-04-24
7072276;6658.99;2018-04-24
7072269;5596.60;2018-04-24
7070866;114921.20;2018-01-22
7070824;102795.23;2018-11-12
7070889;72153.00;2018-11-09
7071615;84817.95;2019-04-08
7071616;199422.65;2009-03-06
7071627;84659.63;2019-04-08
7071629;69120.00;2018-09-28
7071622;2344186.44;2019-08-29
7071603;4791.50;2018-09-11
7071601;12290.45;2009-03-06
7071621;12290.45;2009-03-06
6935719;9927.75;2018-12-07
7073154;76045.96;2016-12-28
7072893;10399.08;2018-09-13
7072911;44581.25;2017-03-31
7072641;94354.78;2018-03-05
7072954;9578.10;2018-09-13
6850993;61781.23;2019-03-30
7070552;11711.32;2016-11-22
7069241;125295.00;2016-10-10
7069396;117280.50;2016-12-29
7070668;70532.99;2017-03-23
7070247;122341.92;2014-03-27
7069447;77800.00;2016-03-02
7069734;137134.58;2016-12-30
7069848;369581.61;2015-06-05
7069260;0.01;2017-06-20
7070769;224986.00;2017-01-25
7070186;9960.48;2016-09-30
7070026;271999.79;2013-04-23
7070682;230725.00;2017-01-25
7071732;93947.73;2018-02-22
7072324;85884.19;2018-12-11
7071680;44186.50;2018-08-01
7072352;127113.96;2018-12-11
7072351;103000.00;2019-11-30
7072288;6514.12;2018-04-24
7071600;163088.06;2018-11-24
7071618;135660.00;2018-12-11
7071607;221107.30;2017-06-19
7072680;353699.50;2019-11-30
7072585;46857.40;2017-11-10
7072902;207375.00;2018-06-13
7072693;167032.72;2018-11-20
7073106;73749.58;2018-08-09
7073148;68667.44;2018-08-09
7072836;10399.08;2018-09-13
7073045;6291.09;2016-12-28
7069778;97644.77;2016-12-30
7069704;46732.62;2016-07-01
7069784;101887.41;2016-12-30
7069299;79404.18;2016-10-12
6855279;94493.58;2017-12-31
7072388;107282.91;2018-12-11
7072270;50751.38;2018-04-24
7072331;46008.75;2019-10-30
7071675;32443.20;2018-11-28
7031558;137735.79;2017-12-28
7030741;115659.66;2018-01-07
7072483;5566.67;2018-11-28
7073108;6291.09;2016-12-28
7073145;73328.02;2018-08-09
7072712;40644.24;2019-04-11
7072859;12603.87;2018-12-26
7072481;4222.00;2019-11-30
7072678;38850.00;2019-04-10
7073101;6291.09;2016-12-28
7073039;6291.09;2016-12-28
7072489;292826.00;2018-12-11
7072608;79989.00;2018-05-04
6853818;47239.29;2019-04-12
7069994;101111.89;2016-11-10
7069964;4939.39;2016-12-30
7070523;11830.83;2016-11-22
7069695;68315.61;2016-07-01
7070685;266378.00;2017-01-25
7070579;10900.80;2017-03-02
7072284;6038.84;2018-04-24
7072344;119413.04;2018-12-11
7072318;44275.36;2019-10-30
7072277;6514.12;2018-04-24
7072315;74267.20;2018-04-24
7072381;75185.22;2018-12-04
7072360;49866.03;2018-04-24
7072286;3682.78;2018-04-24
7072359;126649.94;2018-12-04
7031578;125776.51;2019-11-30
7030739;58693.60;2019-04-10
7073071;6291.09;2016-12-28
7073123;59402.64;2016-12-28
7072496;49073.63;2016-05-30
7072598;68100.00;2018-02-26
7072683;46354.00;2018-05-29
7072609;99198.54;2018-11-27
7072872;11767.38;2018-09-13
7071149;79083.86;2019-09-30
7071136;56124.00;2018-10-31
7071135;47411.00;2018-10-31
7071140;135126.85;2018-11-21
7071141;23736.24;2019-04-09
7071145;77382.80;2018-03-28
7070480;135429.33;2016-11-22
7070521;11711.32;2016-11-22
7069874;132991.00;2016-11-08
7069696;72046.11;2016-07-01
6875872;155601.69;2015-06-09
7070671;66248.05;2017-03-23
7069656;5000.00;2016-11-18
7070600;208872.63;2016-10-27
7069282;139978.75;2016-12-30
7071733;127048.96;2018-02-22
7072391;89109.31;2018-12-11
7072332;48473.57;2018-04-24
7072342;50197.24;2018-04-24
7072464;85600.00;2018-04-30
7072341;49866.03;2018-04-24
7071684;2545.00;2018-11-19
7072934;190976.94;2005-12-29
7072892;10399.08;2018-09-13
7073119;76953.42;2016-12-28
7073206;24478.30;2019-09-29
7072927;17163.23;2018-12-19
7069839;80113.91;2016-11-22
7070294;56139.67;2016-10-06
7069727;36363.86;2016-11-22
7069395;117052.22;2016-12-29
7069728;137868.35;2016-12-30
7070666;67533.30;2017-03-23
7072634;20814.57;2018-04-24
7073095;64127.85;2016-12-28
7072920;12041.04;2018-09-13
7072767;63331.35;2018-06-27
7072788;300883.00;2018-05-07
7072853;10399.08;2018-09-13
7072546;113721.25;2019-04-12
7072876;10399.08;2018-09-13
7069249;87851.13;2016-11-18
7069416;124795.94;2016-12-29
7069394;122284.58;2016-12-29
7070549;11591.82;2016-11-22
7070334;126497.79;2016-10-04
7070341;126497.79;2016-10-04
7069417;122438.01;2016-12-29
7069756;84500.00;2017-05-12
7070046;109792.09;2016-12-09
7069757;14889.21;2016-03-14
7069289;143182.86;2016-03-08
7070348;126497.79;2016-10-04
7032139;70205.43;2018-07-20
7032097;100003.58;2018-07-31
7032149;99330.00;2018-10-18
7032107;169500.00;2018-10-23
7069065;14600.00;2018-11-19
7069691;41666.02;2016-07-01
7069833;144262.44;2016-11-03
7070151;204633.15;2016-12-30
7069352;69752.66;2016-11-25
7069753;371307.42;2015-06-29
7073010;6291.09;2016-12-28
7073127;53327.37;2016-12-28
7072543;51900.34;2018-03-12
7072502;39169.56;2019-10-31
7072629;74860.10;2018-11-27
7072764;52516.10;2018-06-27
7072819;279691.14;2018-09-10
7072863;21586.50;2018-08-27
7072797;90000.00;2018-09-18
7073028;100350.78;2018-06-05
7073074;6291.09;2016-12-28
7072590;77058.00;2018-11-27
7073070;379583.27;2019-09-16
7070484;136848.52;2016-11-22
7069285;137792.38;2016-03-08
7070394;101823.75;2016-11-19
7070515;138138.57;2016-11-22
6861910;136094.89;2016-12-30
7069387;122078.12;2016-12-29
7070522;11711.32;2016-11-22
7070576;69741.61;2016-11-18
7069278;50534.00;2016-12-30
7070221;80000.00;2016-11-24
7071278;11003.20;2017-12-24
7071253;177204.00;2018-10-01
7071277;22882.39;2018-08-21
7071263;75012.70;2018-03-22
7069414;120363.69;2016-12-29
7070066;22500.00;2013-05-17
7069446;77870.00;2016-03-02
7069705;46732.62;2016-07-01
7070667;85265.08;2017-03-23
7069808;125348.23;2016-12-30
7070748;276079.00;2017-01-25
6874525;64807.74;2018-09-24
6884361;66941.83;2019-04-03
7009949;4247.96;2018-10-24
6872558;18725.53;2019-09-16
7032109;153228.58;2019-12-31
7032196;90180.18;2019-11-30
7032142;74321.37;2018-07-20
7032034;82478.00;2018-04-02
7032141;71300.03;2018-07-20
7032144;1211.46;2019-03-29
7032198;104204.05;2019-09-16
7032095;463409.53;2017-12-28
7069883;142289.02;2016-11-08
7070159;120990.00;2016-10-13
7069670;52033.50;2016-11-18
7069313;61258.70;2016-12-30
6862577;1304011.50;2016-09-29
7072321;4248.65;2018-03-23
7030320;559945.23;2018-03-20
6866836;93874.53;2016-11-07
7030637;5845.15;2019-12-31
6872765;60151.71;2019-03-28
7030254;133819.43;2018-02-28
7030600;5261.07;2019-12-31
7075678;74786.67;2019-03-11
7075677;48919.12;2019-11-30
6864539;12834.77;2019-10-31
6866130;12732.20;2019-04-12
6865871;14357.50;2019-04-12
6858722;43091.98;2019-04-05
6948133;147978.88;2019-07-11
6865071;146306.44;2017-12-14
6865075;78497.84;2019-11-30
6865077;78497.84;2019-11-30
6865420;80784.74;2019-11-30
6850876;82600.00;2014-03-27
6865567;7033.35;2017-12-18
6866297;1200.37;2017-12-18
6866567;59201.26;2017-12-18
6867545;63117.94;2017-12-18
6863721;91915.74;2019-09-18
6871626;59254.16;2016-12-13
6869993;128805.29;2018-02-09
6935101;66248.05;2017-03-23
6866035;6470.86;2019-07-04
6871337;58075.48;2019-05-25
6871110;81611.62;2019-05-25
6884189;56713.85;2020-02-11
6860990;122899.00;2019-03-22
6868768;6273.53;2017-11-29
6868774;6273.53;2017-11-29
6868144;6273.53;2017-11-29
6873230;74590.25;2017-12-21
7068882;87854.99;2018-02-18
7068920;36268.60;2017-12-05
7032112;379143.00;2019-11-30
7068782;55373.01;2018-09-28
7068790;4980.80;2018-09-28
7068916;8101.33;2018-10-24
7068783;4980.80;2018-09-28
7068169;128382.80;2018-09-27
7068866;5437.16;2018-10-24
7068939;9170.75;2019-03-29
7068937;9170.75;2019-03-29
7068828;87107.00;2018-09-16
7068796;99096.00;2019-11-30
7068917;8856.00;2018-10-24
7068789;75887.00;2017-12-21
6873093;31461.41;2019-09-16
6875496;26060.21;2019-03-29
6864564;127992.12;2019-04-09
6870932;6082.82;2019-09-28
6868702;70843.23;2019-09-28
6825234;8839.15;2019-03-26
6879178;8730.40;2019-03-29
6854222;98819.02;2017-01-09
6848556;8462.66;2018-01-17
6869160;48609.53;2019-11-30
6869932;7475.00;2019-07-01
6860901;89660.38;2019-11-30
7009931;4247.96;2018-10-24
7009904;4247.96;2018-10-24
7032223;3572.63;2018-11-07
7031951;35729.35;2018-10-30
7032132;1211.46;2019-03-29
7032219;26026.25;2018-10-18
7069825;100245.83;2016-12-28
7070387;11091.33;2015-08-03
7070670;70532.99;2017-03-23
7070700;234865.00;2017-01-25
7070470;108395.70;2016-11-22
6862319;4669.79;2019-10-07
6864543;42556.53;2019-04-12
6864974;42555.89;2019-04-12
6866319;14357.50;2019-04-12
7072536;220000.00;2018-11-01
7072821;148590.31;2018-10-08
7072631;223814.00;2019-10-31
7072763;111030.40;2018-06-27
7073116;72903.24;2016-12-28
7072790;5014.50;2018-06-27
7072874;16282.77;2018-09-13
7072485;77343.00;2018-08-06
7072552;142644.60;2018-12-10
7069267;1268.94;2015-12-22
7070339;123654.69;2016-10-04
7070226;194327.60;2006-09-22
7070500;135429.33;2016-11-22
7070559;11711.32;2016-11-22
7069385;123180.14;2016-12-29
7069676;3184940.67;2017-01-23
7069310;62058.48;2016-12-30
6850280;78007.57;2019-03-27
7032148;3794.22;2018-07-20
7032111;73889.20;2019-10-04
7032113;50956.91;2018-10-30
7032153;3794.22;2018-07-20
7032133;77832.00;2018-11-05
7032213;6337.04;2018-11-07
7032155;56550.17;2018-07-20
7032131;3794.22;2018-07-20
7069086;9900.00;2017-01-03
7069074;48402.90;2018-01-31
7069071;74398.75;2018-10-16
7069068;89070.96;2017-12-20
7069064;125789.82;2018-09-07
7069078;112942.00;2019-11-30
7069997;94069.31;2016-11-22
7069645;261440.00;2016-10-24
7069225;162686.74;2016-11-25
7070319;126497.79;2016-10-04
7070466;107290.52;2016-11-22
7069343;1649958.43;2016-12-26
7069302;67182.08;2016-12-30
7070663;85265.08;2017-03-23
7069283;53976.78;2016-12-29
7070048;150500.00;2013-02-04
7070524;11830.83;2016-11-22
7070468;131431.34;2016-11-22
7030633;5322.09;2019-12-31
7030649;6614.48;2019-12-31
6868445;94175.80;2017-11-29
6949263;143067.14;2019-11-25
6877310;2360.00;2018-06-01
6875556;997565.88;2019-11-30
6870410;53603.69;2017-11-29
6871538;90596.26;2017-11-29
6868289;72580.94;2017-11-29
6868961;45557.86;2017-11-29
6869071;53159.83;2017-11-29
6865649;6743.74;2016-12-30
6862718;5491.64;2016-12-30
6935761;117786.13;2018-10-23
6935737;118631.49;2018-10-23
6935729;220205.35;2018-10-23
6880761;128260.80;2019-10-05
6850339;17829.56;2019-11-10
6871763;17619.72;2019-04-15
6885272;42620.29;2017-06-30
6859075;115000.00;2018-08-30
6885622;104759.23;2017-10-31
6882611;80245.34;2017-11-24
6870143;56161.99;2019-04-26
6869520;6273.53;2017-11-29
6864654;78227.84;2019-09-20
6869220;52214.00;2017-10-23
6866190;6470.86;2019-07-04
7009419;3800.45;2018-10-16
6867603;65737.80;2017-12-06
6874647;119442.60;2019-03-25
6876880;124916.25;2019-08-08
6876441;16328.60;2019-03-22
6882709;10160.00;2018-06-30
6881786;8935.00;2018-06-30
6865155;6271.73;2017-12-18
6865566;6328.09;2017-12-18
6868987;128805.29;2018-02-09
6868989;30955.28;2019-09-18
6869455;30955.28;2019-09-18
6864709;6470.86;2019-07-04
6863742;61430.08;2019-07-04
6866225;53797.70;2019-07-04
6871107;81611.62;2019-05-25
6883390;9650.65;2020-02-11
6867301;262094.95;2017-12-29
6873475;74590.25;2017-12-21
6880677;128260.80;2019-10-05
6863549;20916.10;2019-04-04
6947784;75294.56;2019-11-13
6848044;7910.27;2019-11-10
6865447;37837.85;2019-04-04
6869730;17619.72;2019-04-15
6858683;106761.56;2017-12-29
6857858;115000.00;2018-08-30
6885532;5959.38;2017-10-31
7070482;111714.58;2016-11-22
7072510;60800.00;2018-07-27
6868383;47827.06;2019-09-10
6870723;58584.40;2019-09-19
6869982;119782.74;2017-11-27
7030606;53171.62;2019-12-31
6875924;94648.21;2019-03-28
7030669;5644.65;2019-12-31
6874289;36064.01;2019-01-14
6882939;102914.00;2019-03-20
7030628;2857.19;2019-12-31
6868006;91681.76;2016-11-07
7030621;7427.40;2019-12-31
7030636;6453.20;2019-12-31
7030672;5686.05;2019-12-31
7030648;3090.39;2019-12-31
6867322;110073.92;2016-11-07
7030614;40102.06;2019-12-31
6875948;106158.40;2019-04-12
6873712;128813.37;2019-02-07
6826808;3726.00;2019-09-26
7030663;6152.45;2019-12-31
6885414;139338.62;2016-08-25
6885519;107207.60;2019-03-28
7030626;6978.44;2019-12-31
7072506;104307.76;2017-01-13
7072830;626886.00;2018-07-06
6865805;14252.58;2019-04-12
6864929;12593.90;2019-04-12
6865870;14357.50;2019-04-12
6862424;1788.82;2019-08-30
6861764;1734.34;2019-08-30
6862598;12032.99;2019-08-30
6862867;5691.99;2019-08-30
7072936;16282.77;2018-09-13
7072668;155316.74;2018-11-20
7072739;56550.92;2018-06-27
7073029;6600.40;2018-08-09
7070489;113926.05;2016-11-22
7069430;121365.25;2016-12-29
7069762;349516.27;2015-09-07
7069408;123307.99;2016-12-29
6874564;91457.10;2016-05-23
7069422;8821.38;2016-12-29
7070688;267928.00;2017-01-25
7069669;45402.00;2016-11-18
7070190;19277.86;2016-09-30
7070527;11950.33;2016-11-22
7070825;159953.40;2019-03-29
7070834;83830.50;2018-01-03
7070915;17048.44;2019-04-22
7070881;129661.35;2018-12-18
7070930;17048.44;2019-04-22
7070890;129661.35;2018-12-31
7072854;74689.29;2018-08-27
7072860;16282.77;2018-09-13
7072747;30648.82;2018-06-27
7072958;10399.08;2018-09-13
7072478;8800.00;2018-11-22
7072915;10399.08;2018-09-13
7072749;58029.04;2018-06-27
7072826;282150.00;2018-07-06
7072509;45193.12;2018-11-28
7072611;187717.65;2018-11-28
7072594;173916.80;2018-12-14
7070506;110608.29;2016-11-22
7069614;105156.69;2016-12-30
7070772;238547.00;2017-01-25
7070441;146240.83;2016-04-26
7069392;122284.58;2016-12-29
7069940;124940.01;2016-11-08
7069830;141060.03;2016-11-03
7069356;5888.33;2016-12-30
7069703;46732.62;2016-07-01
6856143;46153.28;2016-09-29
7071343;57425.35;2018-11-05
6957155;221047.76;2018-11-18
7071356;15105.00;2018-02-07
6880500;17108.09;2016-03-14
6852909;1554014.69;2019-05-07
6879758;18702.56;2019-11-30
6879579;9342.30;2019-10-11
6874844;102977.29;2019-08-22
6853530;6851.52;2019-05-22
6856112;19400.00;2016-10-20
6880045;54500.53;2018-10-03
6878063;99070.69;2018-10-03
6880811;79898.93;2019-05-28
6855689;2571.39;2018-04-30
6857812;8188.15;2019-12-17
6855695;2224.89;2018-04-30
6855922;2215.77;2018-04-30
6884597;75260.00;2018-09-28
6852773;16031.40;2019-09-16
6852834;12825.12;2019-09-16
6851947;2488.69;2019-11-13
6852490;69344.73;2019-11-13
6852506;833.23;2019-11-13
6867587;29298.50;2019-08-21
6867912;128805.29;2018-02-09
6949325;9200.00;2018-03-27
6848140;9995.55;2018-01-17
6849244;6753.75;2018-01-17
6859568;43307.84;2019-04-01
7009412;3800.45;2018-10-16
7009510;3800.45;2018-10-16
7072696;116232.50;2018-04-23
7072778;45164.27;2018-06-27
7072733;60729.75;2018-12-13
7072750;56787.17;2018-06-27
7069350;69752.66;2016-11-25
7070239;119256.18;2016-12-30
7069405;110625.12;2016-12-29
7069261;10456.92;2017-06-20
6875447;650572.63;2019-03-15
7032193;71540.20;2018-04-12
7032135;54894.75;2018-08-30
7032191;102237.50;2018-10-25
7032150;26600.00;2018-10-10
7032018;78110.04;2018-10-25
7032145;62194.50;2018-10-10
7031950;76755.12;2018-10-17
7032184;46318.80;2018-11-13
7032190;54001.08;2019-12-31
7032214;78000.00;2017-11-17
7032110;181031.56;2019-03-30
7069363;4698.00;2016-12-26
7069327;41470.84;2015-01-21
7070530;11830.83;2016-11-22
7073069;6291.09;2016-12-28
7072549;31605.67;2019-11-30
7072901;98807.08;2019-01-04
7072669;22191.27;2018-12-17
7073115;66827.97;2016-12-28
7072492;98798.00;2018-07-11
7070170;169319.61;2007-05-29
7069694;41666.02;2016-07-01
7069427;83591.10;2016-12-29
6875277;232500.52;2016-11-21
7069618;218322.48;2016-04-11
7069413;122117.65;2016-12-29
7069919;124911.76;2016-11-08
6883342;72482.00;2014-04-30
7069658;5000.00;2016-11-18
7070533;11711.32;2016-11-22
7070005;22765.00;2017-03-07
7069297;137792.38;2016-03-08
7069218;138475.00;2016-12-19
7071255;88774.23;2019-02-27
7071273;53397.00;2019-11-30
7071252;135540.34;2018-02-12
7071259;81330.00;2018-10-30
7071270;319958.62;2017-06-12
7070287;330661.30;2016-10-04
7069690;41666.02;2016-07-01
7072933;10399.08;2018-09-13
7072924;123146.80;2018-10-24
7074285;250310.49;2019-10-03
7075438;119915.84;2019-08-15
7075429;265052.67;2018-02-07
7075439;8143.55;2019-09-16
7075210;19674.49;2019-08-10
6948310;626.33;2018-12-05
6948419;296.40;2018-12-05
6948181;637.50;2018-12-05
6949606;637.50;2018-12-05
6948530;468.41;2018-12-05
6949249;555.87;2018-12-05
6948525;541.29;2018-12-05
6949259;751.20;2018-12-05
7076233;172455.22;2019-03-18
7089488;139344.00;2019-02-15
7089493;470046.78;2019-08-23
7089254;44100.00;2019-12-31
7070042;172208.39;2016-07-04
7069868;143979.89;2016-11-08
7070464;130141.29;2016-11-22
7069378;79993.68;2016-12-29
7100401;34138.10;2019-02-19
7073025;6291.09;2016-12-28
7072627;68160.00;2018-05-24
7072871;10399.08;2018-09-13
7073110;6291.09;2016-12-28
7072490;98204.62;2019-08-20
7072728;41685.30;2019-01-10
7072792;141190.00;2017-07-04
7072787;37831.95;2018-04-09
7073017;169576.00;2018-10-18
7073020;6291.09;2016-12-28
7070041;93427.20;2016-08-23
7069219;35856.00;2016-09-29
7070459;12882.46;2016-11-22
7070697;235558.00;2017-01-25
7070117;59659.33;2016-12-30
7069349;188043.38;2016-11-25
7069659;5000.00;2016-11-18
7069978;85389.80;2016-01-18
7070329;126497.79;2016-10-04
7069677;81198.94;2016-02-15
7070310;123654.69;2016-10-04
7069752;136637.85;2016-01-21
7070488;138138.57;2016-11-22
7070347;126497.79;2016-10-04
7071254;90132.35;2018-03-20
7069949;37735.80;2016-01-05
7069922;124713.84;2016-11-08
6883872;126058.50;2017-11-06
7069380;81107.83;2016-12-29
7069948;147897.59;2015-09-14
7069947;147897.59;2015-09-14
7072940;48351.05;2018-12-19
7072521;46887.19;2018-12-14
7073031;6291.09;2016-12-28
7072578;325001.21;2018-09-21
7072809;49022.84;2018-06-27
7073087;6291.09;2016-12-28
7073057;6291.09;2016-12-28
7070103;260488.35;2014-05-05
7070378;45600.00;2017-02-10
7069627;119237.57;2016-02-11
7069679;81725.68;2016-11-24
7070545;11591.82;2016-11-22
7069674;146483.90;2015-09-07
7100993;82330.92;2019-05-17
7100974;48154.45;2019-05-17
6865970;56399.56;2017-12-18
6879640;53357.57;2017-11-22
6880271;78923.51;2019-11-30
7004161;85251.17;2019-11-30
6879856;1975.30;2019-08-14
6862322;28563.45;2019-10-07
6825293;100569.59;2016-09-24
6884824;2382.27;2016-12-15
6884167;2609.15;2016-12-15
6881081;2532.09;2016-12-15
6865466;8130.78;2018-10-11
6865472;172938.18;2017-12-14
6865431;4738.82;2017-12-18
6873619;288008.66;2019-11-25
6857757;54886.79;2019-07-12
6859846;62544.10;2017-12-05
6869446;29955.64;2019-08-21
6865914;7350.59;2019-07-04
6865052;41250.92;2019-07-04
6883752;9862.94;2020-02-11
6869890;17417.63;2019-04-12
6865300;344243.66;2019-03-22
6884349;2341.16;2019-03-29
7225415;112870.07;2019-06-13
7225409;137859.99;2019-03-18
7225411;13337.76;2019-10-31
7225412;13337.76;2019-10-31
7101757;266963.56;2019-10-29
7225955;2799.60;2018-05-16
6935832;9347.07;2019-04-01
7100395;30060.54;2019-02-19
7100318;67326.60;2018-06-08
7100369;23612.04;2019-02-19
7225323;94768.99;2018-10-30
7225633;76657.57;2019-10-31
7295067;83684.37;2019-03-13
7294989;156111.08;2019-03-13
7295017;94196.51;2019-03-13
7295033;83684.37;2019-03-13
7298098;444722.06;2018-11-12
7295053;83684.37;2019-03-13
7295006;156111.08;2019-03-13
7295026;94196.51;2019-03-13
7294969;156111.08;2019-03-13
7295045;83684.37;2019-03-13
7295065;83684.37;2019-03-13
7295068;94196.51;2019-03-13
7297822;80704.08;2017-03-29
7297563;74574.82;2019-12-10
7297535;3000.42;2020-01-07
7224368;69979.83;2019-11-30
7009532;3800.45;2018-10-16
7009609;70992.48;2018-10-16
7009927;4247.96;2018-10-24
7225689;136807.00;2019-07-02
7225798;159586.37;2016-11-21
7225970;2799.60;2018-05-16
7225946;2799.60;2018-05-16
7223990;4805.00;2018-08-27
7223999;4805.00;2018-08-27
7225973;3266.20;2018-05-16
7225932;102299.65;2019-06-30
7225945;128698.84;2018-05-16
7295078;83684.37;2019-03-13
7293315;22901.31;2019-11-11
7293304;47410.16;2019-11-11
7293288;19724.69;2019-10-28
6868131;6273.53;2017-11-29
6868903;6273.53;2017-11-29
6873478;81409.93;2017-12-21
6879245;128260.80;2019-10-05
6880670;128260.80;2019-10-05
6848036;132317.32;2019-11-30
6864215;89850.06;2019-05-20
6872335;48730.30;2017-11-29
6871287;48691.36;2017-11-29
6865934;5796.55;2016-12-30
6862710;6743.74;2016-12-30
6865936;6743.74;2016-12-30
6849319;109993.56;2019-11-30
6867559;6279.36;2019-04-04
6871767;25592.05;2019-04-15
6869731;17619.72;2019-04-15
6858331;58935.24;2019-04-07
6870139;1990.34;2019-04-26
6868072;6273.53;2017-11-29
6868896;6273.53;2017-11-29
6869524;6273.53;2017-11-29
6864057;78227.84;2019-09-20
6864777;78227.84;2019-09-20
6865913;6470.86;2019-07-04
6865918;69533.83;2019-07-04
6866043;45834.36;2019-07-04
6876510;746190.71;2019-04-02
6866109;3500.00;2016-12-22
6866302;2000.00;2016-12-22
6854337;94897.26;2016-05-31
7071341;4184.77;2019-11-30
7071352;143190.00;2018-11-02
7069379;87451.24;2016-12-29
7070469;108395.70;2016-11-22
7070439;73735.01;2016-07-20
7070232;7920.00;2016-10-18
7070308;126497.79;2016-10-04
7070461;13145.36;2016-11-22
7070047;1819688.99;2016-11-26
7069681;82270.00;2016-10-03
6861523;140703.28;2016-12-30
7069967;15347.42;2016-12-30
