Mapeo Clase-Activo|
Cód. Activo|Clase
000001-01|
140529|00003900
140535|00003900
140537|00003900
140548|00003900
140554|00003900
140564|00003900
140567|00003900
140568|00003900
140571|00003900
140572|00003900
140573|00003900
140578|00003901
140580|00003900
140583|00003901
140584|00003901
140585|00003900
140587|00003900
140591|00003900
140594|00003900
140600|00003900
140601|00003901
140604|00003900
140622|00003901
140625|00003900
140628|00003900
140635|00003900
140639|00003900
140651|00003900
140653|00003900
140654|00003900
140659|00003900
140674|00003901
140675|00003900
140681|00003900
140716|00003900
140717|00003900
140752|00003900
140753|00003900
140756|00003900
140759|00003900
140760|00003900
140764|00003900
140765|00003900
140766|00003900
140767|00003900
140770|00003900
140774|00003900
140776|00003900
140779|00003900
140786|00003901
140790|00003900
140791|00003900
140792|00003901
140793|00003900
140794|00003900
140797|00003900
140798|00003900
140799|00003900
140800|00003900
140801|00003900
140802|00003900
140803|00003900
140804|00003900
140805|00003900
140807|00003900
140808|00003900
140824|00003900
140825|00003900
140826|00003900
140830|00003900
140832|00003900
140834|00003900
140847|00003900
140848|00003900
140849|00003900
140851|00003900
140852|00003900
140853|00003900
140854|00003900
140855|00003900
140856|00003900
140857|00003900
140858|00003900
140859|00003900
140860|00003900
140861|00003900
140862|00003900
140864|00003901
140873|00003900
140874|00003900
140882|00003900
140889|00003900
140892|00003900
140896|00003900
140898|00003900
140901|00003900
140913|00003900
140931|00003900
140932|00003900
140936|00003900
140947|00003900
140948|00003900
140958|00003900
140959|00003900
140960|00003900
140961|00003900
140962|00003900
140963|00003900
140964|00003900
140965|00003900
140966|00003900
140967|00003900
140968|00003900
140969|00003900
140970|00003900
140971|00003900
140972|00003900
140973|00003900
140974|00003900
140975|00004100
140976|00003900
140977|00003900
140978|00003900
140979|00003900
140980|00003900
140981|00003900
140987|00003900
140988|00003901
140994|00003900
140999|00003900
141002|00003900
141005|00003900
141018|00003900
141032|00003901
141037|00003900
141045|00003900
141049|00003900
141052|00003900
141056|00003900
141057|00003900
141091|00003900
141100|00003900
141102|00003900
141120|00003901
141125|00003900
141126|00003900
141127|00003900
141128|00003900
141129|00003900
141130|00003900
141131|00003900
141132|00003901
141141|00003900
141143|00003900
141145|00003900
141148|00003900
141150|00003900
141159|00003900
141168|00003900
141171|00003900
141172|00003900
141173|00003900
141174|00003901
141177|00003900
141182|00003900
141200|00003900
141201|00003900
141210|00003900
141225|00003900
141226|00003900
141227|00003900
141228|00003900
141229|00003900
141230|00004100
141231|00003900
141232|00003900
141233|00003900
141234|00003900
141235|00003900
141236|00003900
141237|00003900
141238|00003900
141239|00003900
141240|00003900
141241|00003900
141243|00003900
141244|00003900
141246|00003900
141247|00003900
141248|00003900
141263|00003901
141272|00003900
141275|00003900
141321|00003900
141326|00003900
141329|00003900
141332|00003900
141333|00003900
141337|00003900
141340|00003900
141342|00003900
141347|00003900
141355|00003901
141361|00003900
141362|00003900
141375|00003900
141376|00003900
141377|00003900
141378|00003900
141379|00003900
141380|00003900
141381|00003900
141382|00003900
141383|00003900
141384|00003900
141385|00003900
141386|00003900
141387|00003900
141388|00003900
141389|00003900
141390|00004100
141391|00003900
141392|00003900
141393|00003900
141394|00003900
141395|00003900
141396|00003900
141397|00003900
141398|00003900
141407|00003901
141409|00003900
141417|00003900
141457|00003900
141459|00003900
141467|00003901
141478|00003900
141532|00003900
141546|00003900
141552|00003900
141553|00003900
141570|00003900
141578|00003900
141580|00003900
141581|00003900
141591|00003900
141625|00003900
141626|00003900
141627|00003900
141628|00003900
141629|00003900
141630|00003900
141631|00003900
141632|00003900
141633|00003900
141634|00003900
141635|00003900
141636|00003900
141637|00003900
141638|00003900
141639|00003900
141678|00003900
141696|00003900
141698|00003900
141699|00003900
141716|00003900
141720|00003900
141721|00003901
141723|00003900
141725|00003900
141766|00003900
141767|00003900
141768|00003900
141769|00003900
141770|00003900
141771|00003900
141772|00003900
141773|00003900
141774|00003900
141776|00003900
141790|00003900
141791|00003900
141792|00003900
141793|00003900
141800|00003900
141801|00003900
141804|00003900
141806|00003900
141872|00003900
141886|00003900
141887|00003900
141895|00003900
141897|00003900
141912|00003900
141913|00003900
141914|00003900
141915|00003900
141916|00003900
141918|00003901
141920|00003900
141957|00003900
141958|00003900
141959|00003900
141960|00003900
141961|00003900
141962|00003900
141963|00003900
141964|00003900
141965|00003900
141966|00003900
141967|00003900
141968|00003900
141969|00003900
141970|00003900
141971|00003900
141977|00003901
141978|00003900
141979|00003900
141980|00003900
141981|00003900
141984|00003900
141987|00003900
141990|00003901
142009|00003901
142039|00003900
142040|00003900
142041|00003900
142042|00003900
142043|00003901
142044|00003900
142047|00003900
142048|00003900
142049|00003900
142050|00003900
142062|00003901
142078|00003900
142080|00003900
142083|00003901
142087|00003900
142089|00003900
142093|00003900
142095|00003900
142097|00003901
142102|00003900
142126|00003901
142140|00003900
142141|00003900
142142|00003900
142143|00003900
142144|00003900
142145|00003900
142146|00003900
142147|00003900
142148|00003900
142149|00003900
142150|00003900
142151|00003900
142152|00003900
142153|00003900
142154|00003900
142155|00003900
142156|00003900
142157|00003900
142158|00003900
142159|00003900
142160|00003900
142161|00003900
142162|00003900
142177|00003900
142180|00003900
142181|00003901
142206|00003900
142209|00003900
142211|00003900
142221|00003900
142226|00003900
142236|00003900
142272|00003900
142276|00003900
142277|00003900
142321|00003900
142335|00003900
142336|00003900
142337|00003900
142338|00003900
142339|00003900
142340|00003900
142341|00003900
142342|00003900
142343|00003900
142344|00003900
142345|00003900
142346|00003900
142347|00003900
142348|00003900
142349|00003900
142351|00003901
142357|00003900
142396|00003901
142400|00003900
142401|00003900
142412|00003901
142447|00003901
142451|00003900
142459|00003901
142465|00003900
142503|00003900
142527|00003900
142533|00003900
142534|00003900
142577|00003900
142583|00003901
142675|00003900
142676|00003900
142677|00003900
142680|00003901
142681|00003900
142683|00003900
142754|00003900
142755|00003900
142756|00003900
142757|00003300
142763|00003900
142777|00003900
142780|00003900
142796|00003900
142799|00003900
142800|00003900
142811|00003900
142813|00003900
142816|00003900
142818|00003900
142824|00003900
142827|00003900
142828|00003901
142832|00003900
142834|00003900
142836|00003900
142840|00003900
142843|00003900
142846|00003901
142849|00003900
142851|00003900
142855|00003900
142856|00003900
142859|00003900
142861|00003900
142864|00003900
142866|00003900
142868|00003900
142897|00003900
142905|00003900
142912|00003901
142940|00003900
142942|00003900
142983|00003900
142984|00003900
142993|00003901
142994|00003901
142995|00003900
143009|00003900
143021|00003900
143023|00003900
143027|00003900
143030|00003900
143047|00003900
143056|00003900
143059|00003900
143064|00003900
143065|00003900
143066|00003900
143070|00003900
143072|00003900
143074|00003900
143092|00003900
143093|00003900
143094|00003900
143095|00003900
143096|00003900
143097|00003900
143098|00003900
143099|00003900
143100|00003900
143101|00003900
143102|00003900
143103|00003900
143104|00003900
143105|00003900
143106|00003900
143107|00003900
143108|00003900
143109|00003900
143111|00003900
143118|00003900
143119|00003901
143121|00003901
143122|00003900
143126|00003900
143145|00003900
143147|00003900
143148|00003900
143151|00003900
143152|00003900
143156|00003901
143162|00003900
143190|00003900
143197|00003900
143209|00003901
143212|00003900
143213|00003900
143214|00003901
143215|00003900
143217|00003901
143219|00003900
143220|00003900
143222|00003900
143223|00003900
143225|00003900
143226|00003900
143227|00003900
143232|00003900
143233|00003900
143234|00003900
143265|00003900
143266|00003900
143267|00003900
143268|00003900
143269|00003900
143270|00003900
143271|00004100
143272|00003900
143273|00003900
143274|00003900
143275|00003900
143276|00003900
143277|00003900
143278|00003900
143279|00003900
143280|00003900
143281|00003900
143282|00003900
143283|00003900
143290|00003900
143295|00003900
143300|00003900
143302|00003900
143304|00003900
143305|00003900
143308|00003900
143310|00003900
143331|00003901
143335|00003901
143346|00003901
143356|00003901
143357|00003901
143359|00003901
143375|00003900
143382|00003900
143406|00003900
143410|00003900
143411|00003900
143417|00003900
143418|00003900
143419|00003900
143420|00003900
143421|00003900
143422|00003900
143423|00003900
143424|00003900
143430|00003900
143440|00003900
143460|00003901
143462|00003900
143468|00003900
143483|00003901
143485|00003900
143509|00003900
143512|00003900
143527|00003900
143600|00003901
143606|00003900
143623|00003900
143624|00003900
143625|00003900
143626|00003900
143627|00003900
143628|00003900
143629|00003900
143630|00003900
143631|00003900
143632|00003900
143633|00003900
143634|00003900
143635|00003900
143636|00003900
143637|00003900
143638|00003300
143646|00003900
143649|00003900
143650|00003901
143654|00003901
143661|00003901
143676|00003901
143685|00003900
143691|00003900
143693|00003900
143700|00003900
143720|00003900
143722|00003900
143766|00003901
143776|00003900
143879|00003900
143882|00003900
143884|00003900
143885|00003900
143887|00003900
143897|00003900
143898|00003900
143899|00003900
143900|00003900
143901|00003900
143902|00003900
143903|00003900
143904|00003900
143905|00003900
143906|00003900
143907|00003900
143908|00003900
143909|00003900
143910|00003900
143911|00003900
143912|00003900
143913|00003900
143914|00003900
143915|00003900
143916|00003900
143917|00003900
143918|00003900
143919|00003900
143920|00003900
143927|00003900
143931|00003900
144000|00003900
144010|00003900
144016|00003900
144054|00003900
144056|00003900
144063|00003900
144101|00003900
144103|00003900
144104|00003901
144132|00003900
144139|00003900
144141|00003900
144144|00003901
144145|00003900
144147|00003900
144148|00003900
144154|00003900
144155|00003900
144156|00003900
144157|00003900
144158|00003900
144159|00003900
144160|00003900
144161|00003900
144162|00003900
144163|00003900
144164|00003900
144165|00003900
144166|00003900
144167|00003900
144168|00003900
144169|00003900
144170|00003900
144175|00003900
144182|00003900
144183|00003900
144188|00003901
144202|00003900
144203|00003900
144207|00003900
144209|00003901
144239|00003900
144240|00003900
144242|00003901
144268|00003900
144272|00003900
144284|00003900
144285|00003900
144286|00003900
144287|00003900
144288|00003900
144289|00003900
144290|00003900
144291|00003900
144292|00003900
144293|00003900
144294|00003900
144295|00003900
144325|00003901
144326|00003901
144368|00003901
144369|00003901
144373|00003900
144379|00003901
144381|00003900
144382|00003900
144416|00003900
144424|00003900
144425|00003900
144426|00003900
144428|00003901
144430|00003901
144434|00003900
144438|00003901
144441|00003901
144448|00003900
144457|00003901
144473|00003900
144526|00003900
144527|00003900
144528|00003900
144529|00003900
144530|00003900
144531|00003900
144532|00003900
144533|00003900
144534|00003900
144535|00003900
144536|00003900
144537|00003900
144538|00003900
144539|00003900
144540|00003900
144541|00003900
144542|00003900
144543|00003900
144544|00003900
144545|00003900
144546|00003900
144554|00003900
144559|00003900
144564|00003900
144566|00003900
144567|00003900
144570|00003900
144587|00003900
144589|00003900
144590|00003900
144591|00003900
144597|00003900
144599|00003900
144603|00003900
144604|00003900
144605|00003900
144618|00003900
144630|00003900
144631|00003900
144632|00003900
144633|00003900
144634|00003900
144635|00003900
144636|00004100
144637|00004100
144638|00004100
144639|00003900
144640|00003900
144641|00003900
144642|00003900
144643|00003900
144644|00003900
144645|00003900
144646|00003900
144657|00003900
144661|00003900
144666|00003900
144713|00003900
144714|00003900
144715|00003900
144768|00003900
144771|00003900
144773|00003900
144774|00003901
144775|00003900
144808|00003900
144809|00003900
144811|00003900
144813|00003901
144814|00003900
144815|00003900
144816|00003900
144817|00003900
144818|00003900
144819|00003900
144820|00003900
144821|00003900
144822|00003900
144823|00003900
144824|00003900
144825|00003900
144826|00003900
144827|00003900
144828|00003900
144829|00003900
144830|00003900
144831|00003900
144832|00003900
144833|00003900
144834|00003900
144835|00003900
144836|00003900
144837|00003900
144838|00003900
144839|00003900
144840|00003900
144841|00003900
144842|00003900
144843|00003900
