ACT_NUM_ACTIVO|ACT_NUM_ACTIVO_CAIXA|ACT_NUM_ACTIVO_UVEM
5931944|89038928|8407420
5931950|89053815|16549033
5931953|89040056|9766467
5931955|89064506|21960996
5931965|89049190|15348038
5931968|89058257|19597574
5931984|89039185|8859176
5931991|89052272|15872441
5931997|89062538|20990251
5932003|89036764|5042700
5932021|89038991|8550746
5932033|89037867|6890820
5932041|89052403|15888817
5932047|89052332|15874634
5932052|89052106|15799854
5932059|89060843|20370366
5932063|89062375|20884448
5932069|89056375|18829816
5932100|89036703|4849906
5932103|89052955|16204226
5932108|89036713|4905149
5932110|89062677|21061431
5932124|89061372|20541600
5932136|89052259|15870500
5932138|89038092|7200080
5932144|89051552|15662112
5932146|89039438|9182590
5932149|89038918|22941982
5932153|89046575|13228851
5932161|89052349|15875294
5932167|89047833|13950873
5932191|89052482|15921595
5932203|89052796|16035923
5932210|89056616|19055340
5932218|89040137|9817094
5932232|89041854|10836923
5932248|89051697|15686929
5932250|89037403|6562329
5932258|89060125|20127503
5932266|89056491|18892227
5932270|89037041|5750015
5932281|89040214|9880594
5932295|89056548|18943457
5932302|89040633|10120602
5932307|89060591|20328713
5932308|89038604|7902605
5932309|89039300|23767390
5932323|89055841|18589600
5932327|89040421|10031990
5932333|89036825|5247558
5932337|89038601|7894370
5932340|89045232|12527521
5932363|89060739|20358338
5932364|89037240|6253123
5932373|89051821|15697035
5932379|89057393|19314004
5932386|89041139|10398467
5932393|89036429|3575876
5932415|89037525|6692463
5932428|89048555|14747703
5932435|89063868|21652234
5932440|89059308|19888893
5932446|89045617|12722872
5932451|89042523|11268235
5932453|89045890|12933762
5932465|89038204|7395032
5932474|89040298|9954307
5932475|89040678|10137035
5932481|89039462|9193785
5932485|89036790|5162200
5932487|89045589|12713150
5932488|89048199|14353841
5932495|89044874|12436248
5932499|89058546|19698392
5932505|89045456|12634605
5932512|89049103|15295686
5932520|89058994|19816195
5932529|89037552|22057377
5932531|89042893|11651174
5932554|89036819|5237392
5932558|89048148|14279253
5932567|89036423|3560061
5932580|89051546|15660270
5932581|89037213|6202506
5932584|89039414|23809987
5932593|89036968|5613054
5932599|89038334|7518484
5932604|89037452|6628303
5932606|89046920|13412305
5932608|89056826|19115104
5932615|89052253|15862392
5932617|89059029|19823625
5932627|89043334|11852636
5932632|89041762|10826874
5932637|89041936|10914070
5932642|89039223|8893243
5932649|89043564|11979492
5932650|89059260|19881168
5932658|89049004|14955839
5932662|89044748|12416906
5932665|89053558|16473865
5932674|89055019|17901220
5932682|89044646|12358849
5932686|89037549|6701961
5932692|89046278|13147141
5932694|89036745|4996529
5932698|89047819|13948759
5932708|89064631|22003169
5932710|89042386|11182064
5932711|89057379|19310104
5932719|89059082|19840348
5932723|89039928|24048314
5932727|89044321|12199137
5932733|89047840|14000575
5932734|89062725|21117122
5932741|89043280|11832808
5932759|89062252|20855249
5932771|89041640|10758201
5932779|89049461|15442454
5932780|89051961|15748400
5932781|89038521|7792874
5932797|89037799|22211557
5932818|89048755|14860432
5932822|89042298|11154146
5932824|89051934|15745412
5932831|89044848|12435453
5932833|89058840|19770067
5932842|89046582|13229880
5932843|89061940|20737708
5932848|89051955|15747470
5932850|89058277|19603598
5932856|89059183|19857267
5932857|89039141|8738395
5932858|89046229|13132766
5932861|89038231|7439453
5932863|89043237|11825144
5932881|89064211|21811946
5932882|89053712|16527480
5932884|89058180|19579822
5932890|89053447|16389849
5932898|89047444|13665647
5932900|89036501|3843290
5932907|89046386|13156143
5932908|89056588|18992853
5932913|89036948|5580062
5932914|89040380|9997185
5932925|89036421|3517730
5932932|89052891|16187592
5932940|89046751|13348720
5932941|89059314|19889085
5932943|89037332|6452743
5932951|89062528|20986781
5932952|89037167|6100407
5932953|89037194|6154966
5932958|89062095|20789354
5932965|89058164|19575805
5932978|89037620|6764937
5932986|89039895|9532392
5932992|89060201|20162698
5933001|89038101|7209278
5933017|89040488|10070986
5933018|89044719|12410327
5933020|89037025|5721050
5933022|89048533|14741124
5933031|89051898|15735246
5933039|89039882|9520888
5933041|89058833|19768439
5933044|89046193|13115440
5933045|89063354|21410204
5933046|89057739|19403318
5933052|89053060|16237325
5933058|89056412|18844697
5933061|89036563|4096637
5933063|89043750|12034782
5933068|89039819|9497286
5933070|89046527|13214434
5933082|89052362|15875663
5933083|89057031|19178548
5933084|89036561|4093883
5933087|89054214|16778647
5933097|89044905|12437277
5933099|89058754|19744459
5933104|89039452|9189361
5933113|89036520|3890979
5933115|89044362|12207957
5933120|89038516|7790933
5933121|89039196|23033785
5933125|89055905|18594216
5933127|89036938|5556278
5933146|89036998|5662081
5933149|89063858|21650644
5933150|89058173|19578910
5933160|89049147|15322234
5933164|89064134|21775073
5933167|89037674|6786004
5933171|89055044|17927024
5933172|89060323|20190868
5933176|89058948|19808123
5933181|89063025|21257287
5933192|89036573|4136555
5933202|89039640|23978397
5933204|89045707|12888490
5933206|89063733|21602997
5933207|89063082|21279209
5933208|89055188|18023620
5933218|89036734|4978876
5933219|89046546|13218568
5933224|89036591|4213276
5933239|89042514|11259953
5933241|89062131|20804983
5933244|89040392|10004147
5933246|89047473|13673251
5933251|89055996|18615218
5933259|89037095|5922377
5933267|89047354|13621002
5933271|89057130|19208201
5933277|89036538|3985549
5933282|89045550|12678881
5933289|89040092|9780454
5933293|89054691|17680640
5933301|89037884|22596389
5933313|89059852|20071812
5933321|89053032|16229955
5933330|89037714|6797784
5933331|89038170|7364963
5933334|89041055|10356249
5933336|89051406|15602124
5933338|89059329|19893527
5933352|89063080|21278531
5933375|89041005|10320765
5933379|89054126|16743472
5933381|89039132|8717304
5933382|89053429|16387053
5933400|89045786|12907803
5933405|89041756|10826640
5933414|89041197|10450548
5933416|89042802|11594416
5933421|89060208|20164657
5933428|89037237|6248507
5933434|89048362|14693602
5933435|89051827|15699579
5933442|89039937|9598590
5933443|89040611|10105703
5933445|89051902|15735363
5933454|89056892|19132178
5933468|89042398|11199118
5933473|89063788|21616577
5933476|89053143|16264448
5933491|89046072|13053735
5933492|89046579|13229529
5933494|89064233|21822538
5933502|89038237|22701425
5933508|89056403|18837771
5933524|89042704|11546283
5933526|89037648|22125348
5933535|89054969|17797348
5933538|89041927|10910908
5933544|89041512|10632473
5933545|89042938|11670576
5933549|89054233|16782954
5933553|89041381|10570282
5933557|89063610|21550018
5933560|89054878|17770749
5933584|89052565|15938766
5933589|89042961|11678376
5933594|89037928|6899046
5933595|89042242|11134552
5933605|89048455|14710569
5933614|89060406|20231095
5933615|89047281|13547017
5933621|89052737|16015357
5933633|89037383|6539709
5933635|89041895|10886376
5933655|89044838|12435102
5933657|89055839|18589231
5933659|89041831|10829025
5933660|89046950|13419427
5933668|89043088|11722736
5933670|89047432|13652493
5933675|89061897|20728940
5933676|89054422|17612445
5933679|89038892|22933055
5933684|89036448|3648893
5933705|89052256|15863556
5933711|89052625|15963696
5933716|89047078|13462244
5933726|89063707|21591072
5933730|89039637|9447833
5933731|89047858|14045295
5933742|89062721|21116561
5933745|89037931|6899163
5933754|89043414|11927477
5933757|89047005|13441018
5933760|89059244|19876435
5933780|89041150|10415569
5933782|89042517|11263774
5933786|89052378|15880279
5933795|89061766|20682560
5933820|89056266|18750823
5933824|89059101|19841863
5933836|89056545|18943223
5933843|89047921|14093896
5933855|89037368|6521743
5933862|89054132|16744753
5933863|89057875|19481778
5933883|89051235|15503130
5933887|89054044|16607927
5933890|89046135|13074124
5933894|89064292|21864756
5933895|89037341|6468750
5933917|89037370|6523450
5933919|89039208|8875005
5933925|89047830|13949923
5933930|89042590|11499673
5933940|89045372|12581398
5933941|89043146|11759483
5933954|89051801|15694884
5933967|89046659|13302836
5933971|89052662|15987325
5933972|89054385|17212083
5933977|89039789|24002313
5933983|89046106|13058547
5933988|89047187|13521681
5933990|89052168|15817868
5933998|89043286|11835058
5934004|89046413|13169900
5934013|89042087|11031307
5934017|89037197|6157000
5934030|89060772|20366311
5934032|89039530|23909425
5934033|89039778|9495948
5934035|89045710|12889888
5934039|89041095|10376194
5934055|89062780|21155323
5934060|89060825|20369416
5934065|89049527|15464844
5934082|89061410|20569579
5934083|89057989|19538264
5934084|89038584|22802360
5934088|89041739|10826154
5934101|89047780|13929123
5934104|89036598|4241077
5934106|89042871|11624285
5934108|89046438|13190444
5934125|89036710|4875631
5934142|89039182|8855762
5934145|89040345|9984535
5934152|89064154|21776354
5934161|89038985|22963886
5934163|89041977|10955628
5934165|89037154|6073859
5934166|89037533|6694170
5934179|89048011|14146482
5934184|89047246|13537688
5934190|89044376|12208383
5934197|89043356|11910441
5934204|89042831|11608726
5934209|89042855|11617611
5934228|89058023|19547635
5934235|89060828|20369533
5934240|89042334|11169124
5934241|89047483|13675678
5934244|89054018|16604570
5934256|89040095|9780571
5934258|89049377|15420298
5934259|89060806|20368855
5934263|89040919|10262843
5934267|89051531|15657595
5934268|89052208|15827062
5934287|89038073|7157856
5934292|89063125|21297330
5934293|89037305|6400611
5934302|89048695|14858201
5934304|89058595|19711846
5934307|89039181|23027285
5934312|89039673|9465117
5934314|89042944|11673798
5934332|89036638|4410235
5934344|89059839|20070414
5934347|89046607|13252752
5934352|89044509|12212339
5934354|89045556|12687415
5934355|89046088|13055928
5934359|89058880|19773172
5934361|89038935|8433631
5934370|89046617|13273258
5934373|89045576|12694710
5934375|89046703|13327845
5934379|89036929|5547393
5934380|89041971|10940416
5934385|89038887|22932026
5934392|89048365|14694631
5934398|89053866|16567523
5934400|89060056|20102359
5934405|89046132|13074007
5934416|89043520|11947926
5934418|89063699|21590646
5934436|89043353|11909122
5934443|89037415|6573038
5934444|89061815|20691814
5934447|89059422|19928712
5934453|89051398|15598410
5934454|89059466|19940020
5934461|89036441|3634125
5934471|89045919|12947090
5934489|89046208|13122132
5934493|89036834|5276406
5934508|89036768|5048307
5934509|89040506|10079230
5934510|89041075|10360556
5934514|89059550|19974868
5934517|89044939|12438207
5934519|89063241|21350791
5934520|89056500|18894285
5934522|89040417|24151480
5934525|89037438|6611366
5934527|89048211|14384495
5934535|89046126|13073563
5934538|89064384|21904323
5934557|89062949|21224557
5934558|89058026|19547752
5934559|89037874|22593284
5934560|89037634|6773570
5934573|89061110|20453315
5934575|89054999|17806963
5934585|89038846|22903295
5934590|89062069|20774862
5934591|89055914|18595596
5934599|89044459|12210866
5934607|89037761|22153266
5934608|89052046|15774845
5934617|89047307|13592027
5934618|89047770|13906172
5934621|89062183|20830726
5934622|89060775|20366914
5934624|89041449|10603760
5934631|89057581|19354146
5934632|89039325|9110513
5934635|89037313|6409557
5934638|89037489|6670559
5934642|89041065|10357044
5934648|89063606|21548858
5934661|89064574|21976904
5934667|89039290|9047606
5934689|89038950|8515902
5934693|89062060|20771271
5934700|89047147|13510738
5934702|89054776|17708044
5934709|89056678|19078642
5934719|89053126|16258551
5934724|89052635|15970523
5934729|89038747|8160433
5934730|89038924|8406508
5934734|89041794|10827804
5934744|89044664|12376484
5934753|89059764|20033728
5934758|89064321|21873758
5934759|89053327|16320294
5934779|89043350|11906854
5934782|89042739|11564287
5934785|89037454|6630903
5934789|89036887|5416716
5934801|89040868|10249165
5934806|89062103|20794456
5934808|89038314|7514467
5934830|89042217|11129567
5934835|89057872|19481292
5934851|89038442|22765547
5934858|89042433|11219325
5934861|89043246|11825495
5934862|89062862|21177830
5934865|89044578|12221224
5934866|89047807|13944490
5934872|89042916|11660293
5934875|89059547|19974751
5934876|89059922|20081240
5934877|89038867|8316516
5934884|89047497|13710181
5934892|89055030|17916180
5934898|89039248|23052098
5934906|89052010|15758800
5934914|89036666|4557306
5934915|89045726|12892932
5934916|89053847|16561430
5934920|89054153|16768481
5934928|89041267|10506473
5934931|89036830|5256677
5934933|89057093|19196201
5934940|89038824|8294602
5934947|89046757|13349515
5934949|89062142|20813382
5934952|89058392|19649014
5934955|89038788|8221460
5934958|89053846|16561313
5934961|89060856|20375898
5934974|89051534|15657964
5934982|89049601|15490452
5934984|89036761|5039422
5934993|89036682|4643380
5934995|89041824|10828833
5935015|89048269|14603134
5935023|89062381|20885846
5935034|89036939|5560837
5935044|89036753|5020310
5935046|89055145|17990992
5935055|89044204|12161829
5935056|89045535|12674981
5935058|89051473|15627367
5935070|89062731|21118988
5935081|89053432|16387170
5935091|89052799|16039103
5935107|89044883|12436500
5935108|89062807|21162015
5935120|89036477|3758245
5935125|89053765|16537646
5935130|89052820|16043041
5935134|89047622|13812766
5935135|89063345|21408072
5935146|89041321|10526670
5935159|89046340|13152243
5935165|89062219|20847159
5935168|89037047|5777100
5935169|89036953|5584214
5935177|89037177|6116396
5935203|89057846|19461581
5935205|89059819|20067253
5935216|89043231|11820683
5935222|89046959|13421658
5935231|89064451|21925432
5935235|89041500|10630649
5935240|89041924|10910287
5935242|89037598|22075264
5935244|89039798|9496509
5935263|89037879|6891732
5935267|89061490|20597866
5935292|89037512|22041487
5935303|89049184|15344489
5935305|89055652|18522589
5935308|89052650|15981718
5935309|89037591|6728677
5935313|89055863|18590550
5935318|89049517|15463563
5935323|89044569|12217151
5935331|89046624|13279351
5935333|89051688|15686677
5935335|89060069|20107657
5935338|89036660|4537460
5935355|89039442|9183034
5935360|89037310|6404259
5935362|89052196|15824209
5935363|89037148|6044057
5935369|89052724|16008800
5935377|89045297|12542537
5935379|89053527|16448566
5935388|89041803|10828113
5935390|89042764|11576763
5935391|89042834|11610606
5935398|89049131|15314513
5935406|89045319|12559942
5935407|89063380|21423691
5935413|89048692|14858183
5935415|89062542|20990485
5935416|89062932|21218660
5935422|89053709|16523580
5935423|89036654|4518292
5935427|89047804|13944256
5935428|89055261|18109305
5935429|89057213|19259169
5935434|89061597|20628917
5935453|89036849|5336152
5935454|89039560|9256420
5935461|89040827|10212049
5935465|89049086|15278360
5935467|89060699|20346231
5935478|89037014|5697139
5935491|89037386|6541940
5935493|89036946|5574282
5935496|89038753|22862951
5935498|89038033|7031660
5935501|89044345|12207471
5935511|89041132|10396994
5935514|89052790|16033730
5935516|89051628|15679751
5935523|89042151|11062933
5935535|89048159|14280104
5935540|89058437|19653204
5935541|89038430|7675273
5935546|89036542|3996744
5935554|89051243|15503967
5935567|89037985|6921502
5935571|89045094|12512057
5935585|89041983|10956540
5935586|89046162|13088892
5935587|89059810|20064634
5935604|89061768|20683607
5935605|89062946|21223762
5935614|89047994|14143026
5935615|89053544|16466084
